"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_River.by.ST_Oysters+Dist_To_Shore.te.Temperature.Min+ST_Oysters","Dist_To_River.by.ST_Oysters+Dist_To_Shore.te.Temperature.Min+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2781.2331900886,2866.68178386969,0.00733,NA,11.41,2,200.962,182.506,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Primary.productivity.Max+Sand+ST_Oysters+SY_PA","Primary.productivity.Max+Sand+ST_Oysters+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + Sand + ST_Oysters + SY_PA",2781.25408427676,2828.98439296691,0.00362,NA,5.94,0,200.983,144.809,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"Dist_To_Shore.te.Temperature.Min+Seagrass_PA+ST_Oysters","Dist_To_Shore.te.Temperature.Min+Seagrass_PA+ST_Oysters","te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA + ST_Oysters",2781.25436644612,2872.24386425749,0.00745,NA,10.42,0,200.984,188.068,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Depth+Dist_To_River+Salinity.Min.by.Sand+Sand","Depth+Dist_To_River+Salinity.Min.by.Sand+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2781.26050891741,2847.7875200386,0.00391,NA,8.66,0,200.99,163.612,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Mud+Primary.productivity.Max.by.SY_PA+Sand+SY_PA","Mud+Primary.productivity.Max.by.SY_PA+Sand+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + Mud + Sand + SY_PA",2781.28160423083,2836.73608460844,0.00321,NA,6.94,0,201.011,152.561,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Depth.te.BottomVegCover+Dist_To_River+Temperature.Min","Depth.te.BottomVegCover+Dist_To_River+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2781.2924255003,2874.46483959229,0.00634,NA,10.64,0,201.022,190.289,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.SY_PA+Rocks+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+Rocks+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",2781.29927741504,2863.68675323319,0.00661,NA,10.31,0,201.029,179.511,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore.te.Temperature.Min+Seagrass_PA","Dist_To_Shore.te.Temperature.Min+Seagrass_PA","te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",2781.30767045394,2864.6899034553,0.0074,NA,9.44,0,201.037,180.514,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Depth.by.TH_PA+Sand+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Sand+Temperature.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",2781.34003879499,2857.75821449495,0.00689,NA,10.03,1,201.069,173.583,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","Dissolved.oxygen.Min.by.Sand+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",2781.36379445749,2850.99928915061,0.00507,NA,9.22,1,201.093,166.824,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_River+Dist_To_Shore.te.Temperature.Min","Dist_To_River+Dist_To_Shore.te.Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2781.37193138883,2861.84013375786,0.0073,NA,9.42,1,201.101,177.665,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore.te.Temperature.Min","BottomVegCover+Dist_To_River+Dist_To_Shore.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2781.3743519587,2861.8511751469,0.0073,NA,10.42,2,201.104,177.676,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+Dist_To_Shore.by.Rocks+Rocks","Dist_To_River.te.Temperature.Min+Dist_To_Shore.by.Rocks+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2781.38122112521,2896.23426062968,0.00595,NA,13.34,0,201.11,212.059,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_Shore+Temperature.Min.te.BottomVegCover","Depth+Dist_To_Shore+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2781.40156023221,2889.47873690653,0.00699,NA,12.02,0,201.131,205.303,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.TH_PA+Rocks+Salinity.Min.by.TH_PA+TH_PA","Dist_To_Shore.by.TH_PA+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",2781.43176345038,2845.13183815245,0.00457,NA,7.88,0,201.161,160.956,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.TH_PA+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","Dissolved.oxygen.Min.by.TH_PA+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2781.43417770087,2851.98319196762,0.00433,NA,9.09,1,201.163,167.808,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+Mud+Seagrass_PA+Temperature.Min.by.Mud","Dissolved.oxygen.Min+Mud+Seagrass_PA+Temperature.Min.by.Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",2781.48113425311,2852.29965025882,0.00434,NA,8.51,0,201.21,168.124,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_River.te.Temperature.Min+Mud","Dissolved.oxygen.Min.by.Mud+Dist_To_River.te.Temperature.Min+Mud","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",2781.48702875328,2874.25909920538,0.00697,NA,10.46,0,201.216,190.084,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","Dist_To_River.te.BottomVegCover+Primary.productivity.Max.by.ST_Oysters+ST_Oysters","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2781.50052036435,2871.13917821847,0.0036,NA,10.82,1,201.23,186.964,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_Shore+Sand+Temperature.Min","Depth.te.Dist_To_Shore+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",2781.51187291588,2864.93669492087,0.00661,NA,9.4,0,201.241,180.761,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore+HA_PA+Salinity.Min.by.HA_PA","Dist_To_River+Dist_To_Shore+HA_PA+Salinity.Min.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",2781.52522619635,2830.82051286081,0.00776,NA,6.05,0,201.254,146.645,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min.by.Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2781.6818269167,2851.96968935004,0.00415,NA,9.56,1,201.411,167.794,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","Dist_To_Shore.te.Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",2781.70093347375,2872.42790922118,0.00678,NA,10.04,0,201.43,188.252,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_River.by.SY_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Dist_To_River.by.SY_PA+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2781.70646808105,2821.49026735142,0.00358,NA,7.94,3,201.436,137.315,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.by.ST_Oysters+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Dist_To_River.by.ST_Oysters+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2781.70692370723,2821.49289839214,0.00358,NA,7.94,3,201.436,137.317,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Dist_To_River+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2781.70901524836,2821.50464300917,0.00358,NA,6.94,2,201.438,137.329,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","Primary.productivity.Max.by.ST_Oysters+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2781.70910283328,2821.51015388966,0.00358,NA,5.94,1,201.438,137.335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Mud+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","Mud+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",2781.73477057762,2837.18421274314,0.00321,NA,6.94,0,201.464,153.009,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"HA_PA+Mud+Salinity.Min.by.Mud+ST_Oysters","HA_PA+Mud+Salinity.Min.by.Mud+ST_Oysters","s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud + ST_Oysters",2781.84634275538,2838.06842866014,0.00356,NA,6.96,0,201.576,153.893,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",2781.86818308086,2885.25991375826,0.00712,NA,11.55,0,201.597,201.084,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.Temperature.Min","Depth+Dist_To_River.te.Temperature.Min","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2781.90790078853,2874.14239755065,0.00687,NA,10.26,0,201.637,189.967,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_River+Dist_To_Shore","Depth.te.Temperature.Min+Dist_To_River+Dist_To_Shore","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2781.91285882662,2876.96005954179,0.00745,NA,10.6,0,201.642,192.785,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_River+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+Dist_To_River+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2781.91968370084,2863.23624305525,0.00653,NA,10.3,0,201.649,179.061,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2781.97628712717,2835.75534728877,0.00523,NA,6.34,0,201.706,151.58,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2781.97892004688,2858.89175663782,0.00638,NA,11.2,2,201.708,174.716,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.Seagrass_PA+Rocks+Salinity.Min.by.Rocks+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Rocks+Salinity.Min.by.Rocks+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",2782.0373022114,2838.790268941,0.00409,NA,7.95,1,201.767,154.615,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"Depth.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2782.05352491425,2863.07310217233,0.00652,NA,11.3,1,201.783,178.898,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2782.05576859835,2852.60858774276,0.00397,NA,8.54,0,201.785,168.433,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","BottomVegCover+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2782.05603278845,2852.60991920012,0.00397,NA,9.54,1,201.785,168.434,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","Dist_To_River.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2782.05864541883,2852.62304866573,0.00397,NA,10.54,2,201.788,168.448,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","Dist_To_River+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2782.05871922433,2852.62363758656,0.00397,NA,9.54,1,201.788,168.448,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Depth+Salinity.Min.by.Sand+Sand+ST_Oysters","Depth+Salinity.Min.by.Sand+Sand+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2782.07766946763,2852.80538947568,0.0039,NA,8.66,0,201.807,168.63,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"BottomVegCover+Depth+Temperature.Min","BottomVegCover+Depth+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2782.10216777785,2844.07598955299,0.00608,NA,7.27,0,201.831,159.9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","Depth+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2782.10480090398,2853.09266175709,0.00672,NA,9.02,1,201.834,168.917,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"Depth+Rocks+Temperature.Min.te.BottomVegCover","Depth+Rocks+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2782.10946193745,2890.02765552738,0.00705,NA,12.39,0,201.839,205.852,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+Sand+Temperature.Min","Dissolved.oxygen.Min.by.Mud+Mud+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",2782.16620648469,2843.9266942624,0.00505,NA,7.34,0,201.895,159.751,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"Depth.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","Depth.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",2782.16880011618,2856.63441073846,0.00649,NA,10.26,1,201.898,172.459,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Mud+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","Mud+Primary.productivity.Max.by.ST_Oysters+ST_Oysters+TH_PA","s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters + TH_PA",2782.17884994832,2829.93220513205,0.00358,NA,6.94,1,201.908,145.757,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Depth.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2782.18349201528,2856.88520050211,0.00644,NA,9.3,0,201.913,172.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Mud+Temperature.Min.by.Mud","Dist_To_Shore.by.HA_PA+HA_PA+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",2782.19477657716,2860.88479101583,0.00678,NA,10.12,1,201.924,176.709,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","Dissolved.oxygen.Min.by.Seagrass_PA+Seagrass_PA+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",2782.2051750062,2844.24923785931,0.00572,NA,8.36,1,201.934,160.074,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_River+Mud+Temperature.Min","Dissolved.oxygen.Min.by.Mud+Dist_To_River+Mud+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2782.20675922075,2839.12643730134,0.00521,NA,7.34,1,201.936,154.951,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.ST_Oysters+Dist_To_Shore+ST_Oysters+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+Dist_To_Shore+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2782.22027976072,2852.1379381421,0.0063,NA,10.19,2,201.95,167.962,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","BottomVegCover.by.Sand+Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2782.2245543292,2856.29987780971,0.00398,NA,10.54,1,201.954,172.124,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Depth+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Depth+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2782.22521420261,2857.49476655828,0.00643,NA,9.28,0,201.954,173.319,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"BottomVegCover.by.Rocks+Depth.by.Rocks+Rocks+Temperature.Min","BottomVegCover.by.Rocks+Depth.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",2782.2333858548,2856.16125340711,0.00623,NA,10.27,2,201.963,171.986,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Temperature.Min.te.BottomVegCover","Depth.te.Dist_To_Shore+Temperature.Min.te.BottomVegCover","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2782.24696919207,2900.29234758631,0.00748,NA,13.2,0,201.976,216.117,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth+Mud+ST_Oysters+Temperature.Min.by.Mud","Depth+Mud+ST_Oysters+Temperature.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",2782.24717087959,2871.92367077867,0.00692,NA,10.43,0,201.976,187.748,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
