"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"BottomVegCover+Depth.by.ST_Mangroves+Rocks+ST_Mangroves","BottomVegCover+Depth.by.ST_Mangroves+Rocks+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",6689.93846502548,6769.20754582313,0.0216,NA,9.18,0,474.57,409.444,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Dist_To_River+Dist_To_Shore.te.Latitude+Sand","Dist_To_River+Dist_To_Shore.te.Latitude+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand",6689.94184760342,6799.31130923101,0.02435,NA,12.41,0,474.573,439.548,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore+Salinity.Min","BottomVegCover+Dist_To_River+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",6689.94981979656,6761.78514238805,0.02612,NA,8.56,0,474.581,402.022,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+TH_PA","Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",6689.97172674244,6747.56262493774,0.02553,NA,7.9,1,474.603,387.8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Temperature.Min","Dist_To_River.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",6690.03685554494,6762.60699403342,0.02033,NA,10.4,2,474.668,402.844,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Mud+Mud+Rocks","Dist_To_River+Dist_To_Shore.by.Mud+Mud+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",6690.06007446269,6769.29280554662,0.02659,NA,9.24,0,474.692,409.53,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.ST_Oysters+ST_Oysters","Dist_To_Shore.by.HA_PA+HA_PA+Latitude.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",6690.06319043571,6777.25072548713,0.02378,NA,11.18,1,474.695,417.488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"Dist_To_River+Dist_To_Shore.te.Latitude","Dist_To_River+Dist_To_Shore.te.Latitude","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",6690.08332173906,6791.44186477975,0.02435,NA,11.39,0,474.715,431.679,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max+Rocks+Sand","Dist_To_Shore.te.Primary.productivity.Max+Rocks+Sand","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Sand",6690.12003953787,6789.37007219051,0.01407,NA,11.49,0,474.752,429.607,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Mangroves","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Mangroves","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves",6690.17564701637,6777.71033672165,0.02666,NA,10.21,0,474.807,417.947,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Dist_To_River+Dist_To_Shore+Primary.productivity.Max+TH_PA","Dist_To_River+Dist_To_Shore+Primary.productivity.Max+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + TH_PA",6690.18372003525,6748.37282698275,0.02562,NA,6.88,0,474.815,388.61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Primary.productivity.Max.by.Sand+Sand","Dist_To_Shore.by.HA_PA+HA_PA+Primary.productivity.Max.by.Sand+Sand","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",6690.23930223219,6778.27730955664,0.02407,NA,11.5,1,474.871,418.514,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA+Rocks","Dist_To_Shore+HA_PA+Primary.productivity.Max.by.HA_PA+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",6690.25851365369,6769.15420505674,0.0244,NA,9.62,0,474.89,409.391,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Mud+Salinity.Min.by.HA_PA","Dist_To_Shore.by.HA_PA+HA_PA+Mud+Salinity.Min.by.HA_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",6690.29351194703,6784.73067491554,0.02345,NA,11.51,0,474.925,424.968,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"BottomVegCover.te.Latitude+Dist_To_Shore+Rocks","BottomVegCover.te.Latitude+Dist_To_Shore+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6690.31942182012,6812.62899983865,0.02289,NA,14.35,0,474.951,452.866,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Depth.by.ST_Oysters+Mud+ST_Mangroves+ST_Oysters","Depth.by.ST_Oysters+Mud+ST_Mangroves+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Mangroves + ST_Oysters",6690.36863100887,6740.72503168233,0.02163,NA,6.99,1,475,380.962,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"Dist_To_River.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+SY_PA","Dist_To_River.by.Rocks+Dist_To_Shore.by.Rocks+Rocks+SY_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",6690.37345235972,6748.26685692942,0.02481,NA,8.93,2,475.005,388.504,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.ST_Oysters+Mud+ST_Oysters","Depth.by.ST_Oysters+Mud+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",6690.44836941718,6732.78722559341,0.02153,NA,5.98,1,475.08,373.024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.by.Mud+Mud+Sand+ST_Oysters","Depth.by.Mud+Mud+Sand+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + ST_Oysters",6690.47349622589,6752.19804688069,0.02137,NA,7.24,0,475.105,392.435,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Sand","Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6690.47731578243,6761.44418035493,0.02491,NA,9.64,1,475.109,401.681,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Salinity.Min+SY_PA","Dist_To_River+Dist_To_Shore.te.Salinity.Min+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",6690.5254041645,6791.84035586982,0.02483,NA,11.6,0,475.157,432.077,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+ST_Oysters+SY_PA","Dist_To_Shore.by.SY_PA+Latitude.by.SY_PA+ST_Oysters+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",6690.54567202393,6772.39361464311,0.02114,NA,10.35,0,475.177,412.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Dist_To_Shore.by.Mud+Mud+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.by.Mud+Mud+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",6690.61860846183,6791.02925768975,0.01722,NA,11.63,0,475.25,431.266,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Mud+Salinity.Min.by.SY_PA+SY_PA","Dist_To_Shore.by.SY_PA+Mud+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",6690.62648805886,6769.72239904435,0.02107,NA,10.63,1,475.258,409.959,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"BottomVegCover+Depth.by.Sand+Sand+ST_Mangroves","BottomVegCover+Depth.by.Sand+Sand+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves",6690.65070402246,6765.04389686843,0.02102,NA,8.7,0,475.282,405.281,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"Dist_To_River+Dist_To_Shore.te.Latitude+Rocks","Dist_To_River+Dist_To_Shore.te.Latitude+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6690.65935693974,6800.13072005422,0.02431,NA,12.42,0,475.291,440.368,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+SY_PA","Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",6690.65960134463,6748.59112810686,0.02481,NA,7.93,1,475.291,388.828,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore.by.Mud+Mud+Salinity.Min.by.Mud+SY_PA","Dist_To_Shore.by.Mud+Mud+Salinity.Min.by.Mud+SY_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",6690.6738720201,6788.02981414058,0.02499,NA,11.82,0,475.305,428.267,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore.te.BottomVegCover+Mud+Salinity.Min","Dist_To_Shore.te.BottomVegCover+Mud+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",6690.70617478626,6811.94592569091,0.02402,NA,14.01,0,475.338,452.183,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Dist_To_Shore.te.Latitude+Rocks","Dist_To_River.by.Rocks+Dist_To_Shore.te.Latitude+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6690.74571481327,6800.27929761355,0.0243,NA,13.42,1,475.377,440.516,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves+ST_Oysters","Dist_To_River.by.ST_Mangroves+Dist_To_Shore+ST_Mangroves+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",6690.76841193359,6757.03294680056,0.02594,NA,7.93,0,475.4,397.27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"BottomVegCover+Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","BottomVegCover+Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",6690.77909250054,6774.13053470693,0.02436,NA,10.89,1,475.411,414.367,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Depth+Sand+ST_Mangroves","BottomVegCover+Depth+Sand+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + Sand + ST_Mangroves",6690.81976011661,6755.61359834285,0.02153,NA,7.66,0,475.451,395.85,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"BottomVegCover.by.Rocks+Depth+Rocks+ST_Mangroves","BottomVegCover.by.Rocks+Depth+Rocks+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",6690.92162018379,6755.69648462674,0.02154,NA,8.68,1,475.553,395.933,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Rocks","Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",6690.96342034719,6761.92927679354,0.02486,NA,9.64,1,475.595,402.166,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Depth.by.Mud+Mud+Rocks+ST_Oysters","Depth.by.Mud+Mud+Rocks+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",6690.96686106112,6752.67595610574,0.02133,NA,7.23,0,475.598,392.913,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"Dist_To_River.by.Sand+Dist_To_Shore.by.Mud+Mud+Sand","Dist_To_River.by.Sand+Dist_To_Shore.by.Mud+Mud+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6691.01446314693,6778.19918183133,0.02659,NA,10.22,0,475.646,418.436,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+Temperature.Min","Dist_To_River+Dist_To_Shore.by.Rocks+Rocks+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",6691.07014618818,6763.62093750679,0.0203,NA,9.4,1,475.702,403.858,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max","Dist_To_Shore.te.Primary.productivity.Max","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",6691.07143619503,6774.44277372552,0.014,NA,9.5,0,475.703,414.68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.te.Salinity.Min+Dist_To_Shore.by.Sand+Sand","Dist_To_River.te.Salinity.Min+Dist_To_Shore.by.Sand+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",6691.1140782934,6796.03597238638,0.01829,NA,12.36,0,475.746,436.273,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Depth.by.ST_Mangroves+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Depth.by.ST_Mangroves+ST_Mangroves","s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves",6691.14508763251,6773.21083804968,0.0215,NA,9.32,0,475.777,413.448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_Shore.by.ST_Oysters+Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","Dist_To_Shore.by.ST_Oysters+Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",6691.15482615062,6792.31943085856,0.02339,NA,12.04,0,475.786,432.556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"BottomVegCover+Dist_To_River+Dist_To_Shore+Sand","BottomVegCover+Dist_To_River+Dist_To_Shore+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Sand",6691.17378528487,6764.93077387549,0.02611,NA,8.56,0,475.805,405.168,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand+TH_PA","Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",6691.19747232379,6762.25511986117,0.02486,NA,9.65,1,475.829,402.492,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6691.20731511601,6827.67579725857,0.01745,NA,15.5,0,475.839,467.913,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","Dist_To_Shore.by.Seagrass_PA+Latitude.by.Seagrass_PA+Seagrass_PA+ST_Oysters","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Latitude, by = Seagrass_PA, k = 4, bs = ""ts"") + Seagrass_PA + ST_Oysters",6691.28472332422,6805.71136141158,0.02409,NA,13.43,0,475.916,445.948,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks+ST_Oysters","Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks+ST_Oysters","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",6691.29574146701,6762.40033508039,0.02503,NA,10.68,2,475.927,402.637,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Depth+Salinity.Min.te.BottomVegCover+Sand","Depth+Salinity.Min.te.BottomVegCover+Sand","s(Depth, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",6691.3502122622,6808.56374541163,0.02203,NA,12.96,0,475.982,448.801,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.SY_PA+Dist_To_Shore.by.Sand+Sand+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.by.Sand+Sand+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",6691.3572864735,6761.92278554159,0.01883,NA,8.87,0,475.989,402.16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max.by.Sand+Sand","Dist_To_Shore+Mud+Primary.productivity.Max.by.Sand+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",6691.40676303112,6762.44943587166,0.0251,NA,9.66,1,476.038,402.686,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Mud+ST_Mangroves+ST_Oysters","Depth+Mud+ST_Mangroves+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + Mud + ST_Mangroves + ST_Oysters",6691.48465492516,6741.28445988346,0.0214,NA,5.92,0,476.116,381.521,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",6691.54154192313,6779.0447645794,0.02656,NA,10.21,0,476.173,419.282,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.by.ST_Mangroves+Dist_To_Shore.by.SY_PA+ST_Mangroves+SY_PA","Dist_To_River.by.ST_Mangroves+Dist_To_Shore.by.SY_PA+ST_Mangroves+SY_PA","s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",6691.61657083417,6765.96517327557,0.02095,NA,8.93,0,476.248,406.202,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_Shore.te.Primary.productivity.Max+Sand+Seagrass_PA","Dist_To_Shore.te.Primary.productivity.Max+Sand+Seagrass_PA","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand + Seagrass_PA",6691.66212178927,6790.91919727128,0.01405,NA,11.49,0,476.294,431.156,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore+Rocks","BottomVegCover+Dist_To_River+Dist_To_Shore+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks",6691.70033686364,6765.58993496523,0.02607,NA,8.57,0,476.332,405.827,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"Depth+Mud+ST_Oysters","Depth+Mud+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + Mud + ST_Oysters",6691.71233927785,6733.48926043335,0.02129,NA,4.91,0,476.344,373.726,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_Shore.te.Primary.productivity.Max+Rocks","Dist_To_Shore.te.Primary.productivity.Max+Rocks","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks",6691.73770438636,6783.06249757898,0.01402,NA,10.5,0,476.369,423.299,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","BottomVegCover+Dist_To_Shore+Primary.productivity.Max.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",6691.74180490529,6777.77157190355,0.02495,NA,11.28,1,476.373,418.008,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Rocks","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Rocks","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",6691.75925440879,6779.26719837415,0.02656,NA,10.21,0,476.391,419.504,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",6691.81092776409,6749.76261285839,0.0238,NA,7.91,1,476.442,389.999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+Salinity.Min+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+Salinity.Min+TH_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",6691.81312222617,6749.77395581311,0.0238,NA,8.91,2,476.445,390.011,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
