"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"BottomVegCover+Dissolved.oxygen.Min.by.Rocks+Rocks+ST_Mangroves","BottomVegCover+Dissolved.oxygen.Min.by.Rocks+Rocks+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",970.697380659275,1019.01370242648,0.00122,NA,6.68,1,82.006,72.716,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"BottomVegCover.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+ST_Mangroves","BottomVegCover.by.Rocks+Dissolved.oxygen.Min.by.Rocks+Rocks+ST_Mangroves","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",970.697380705278,1019.01370220743,0.00125,NA,7.68,2,82.006,72.716,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"BottomVegCover.by.Sand+Depth.by.Mud+Mud+Sand","BottomVegCover.by.Sand+Depth.by.Mud+Mud+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",970.721237401033,1021.60406538561,0.00078,NA,7.91,2,82.03,75.307,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"BottomVegCover+Depth.by.Mud+Mud+Sand","BottomVegCover+Depth.by.Mud+Mud+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",970.721254401943,1021.6046694994,0.00077,NA,6.91,1,82.03,75.307,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+ST_Mangroves","BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves",970.721458816646,1027.3133722254,0.00668,NA,6.58,0,82.03,81.016,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"Dist_To_River+Mud+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River+Mud+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",970.733394736972,1014.08949872472,0.01256,NA,6,1,82.042,67.792,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"HA_PA+Mud+SY_PA+Temperature.Min","HA_PA+Mud+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Mud + SY_PA",970.739325630177,1011.34455730733,0.01041,NA,5,0,82.048,65.047,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"Dist_To_Shore.by.TH_PA+HA_PA+Latitude.by.HA_PA+TH_PA","Dist_To_Shore.by.TH_PA+HA_PA+Latitude.by.HA_PA+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",970.754858739381,1025.75119824641,0.01065,NA,7.54,1,82.063,79.454,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"BottomVegCover.by.ST_Mangroves+Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dist_To_River.te.Dissolved.oxygen.Min+ST_Mangroves","s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",970.794033336751,1040.96658157074,0.00665,NA,7.53,0,82.102,94.669,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_Shore.by.TH_PA+HA_PA+Latitude+TH_PA","Dist_To_Shore.by.TH_PA+HA_PA+Latitude+TH_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",970.814125301941,1028.26826355607,0.01064,NA,6.81,0,82.122,81.971,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"Mud+Rocks+Temperature.Min+TH_PA","Mud+Rocks+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Rocks + TH_PA",970.841073276797,1012.10794808467,0.00157,NA,5.08,0,82.149,65.811,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"Mud+Rocks+Temperature.Min.by.Rocks+TH_PA","Mud+Rocks+Temperature.Min.by.Rocks+TH_PA","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + TH_PA",970.841204644367,1012.10890971758,0.00135,NA,6.08,1,82.15,65.812,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+ST_Mangroves","Dissolved.oxygen.Min.te.BottomVegCover+ST_Mangroves","te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",970.85700773723,1038.47027705119,0.00685,NA,7.06,0,82.165,92.173,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Dist_To_River.by.TH_PA+HA_PA+Temperature.Min+TH_PA","Dist_To_River.by.TH_PA+HA_PA+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",970.861835523442,1012.11620281408,0.00758,NA,6.08,1,82.17,65.819,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Depth.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","Depth.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",970.871243170414,1015.19742246092,0.00114,NA,7,1,82.18,68.9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Depth+Rocks+SY_PA+Temperature.Min.by.SY_PA","Depth+Rocks+SY_PA+Temperature.Min.by.SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",970.871243299133,1015.19742720412,0.00114,NA,6,0,82.18,68.9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_River+SY_PA+Temperature.Min","Depth.by.SY_PA+Dist_To_River+SY_PA+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",970.919774514907,1007.58715502991,0.01033,NA,6,1,82.228,61.29,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Sand+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","Sand+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + ST_Oysters + TH_PA",970.924678706416,1019.60068298657,0.00097,NA,6.05,0,82.233,73.303,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"Depth.by.Mud+Mud+SY_PA+Temperature.Min.by.SY_PA","Depth.by.Mud+Mud+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",970.929938157641,1017.21075457388,0.01262,NA,7,1,82.238,70.913,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+Rocks+SY_PA","Dist_To_River.te.Dissolved.oxygen.Min+Rocks+SY_PA","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",970.938713533251,1027.72163043384,0.00111,NA,6.27,0,82.247,81.424,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+ST_Mangroves","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",971.021691498116,1040.35777127257,0.00686,NA,8.06,1,82.33,94.06,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.027793231832,1003.62780910031,0.00136,NA,5,1,82.336,57.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"ST_Oysters+SY_PA+Temperature.Min","ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.027824304046,1003.62771867199,0.00136,NA,4,0,82.336,57.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River.by.ST_Mangroves+ST_Mangroves","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_River.by.ST_Mangroves+ST_Mangroves","s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",971.048614377636,1041.33833755104,0.00685,NA,9.05,2,82.357,95.041,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"HA_PA+Rocks+SY_PA+Temperature.Min.by.Rocks","HA_PA+Rocks+SY_PA+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks + SY_PA",971.060044556629,1011.61921956542,0.00121,NA,6,1,82.368,65.322,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"HA_PA+Rocks+SY_PA+Temperature.Min","HA_PA+Rocks+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Rocks + SY_PA",971.06006233983,1011.61918183923,0.00119,NA,5,0,82.368,65.322,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",971.071792637919,1011.95815882839,0.00814,NA,6.06,1,82.38,65.661,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","Depth+Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",971.07225237435,1011.9607956342,0.00814,NA,7.06,2,82.381,65.663,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"HA_PA+Salinity.Min.by.HA_PA+ST_Oysters+TH_PA","HA_PA+Salinity.Min.by.HA_PA+ST_Oysters+TH_PA","s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + TH_PA",971.089330526729,1025.78466409249,0.00019,NA,7.63,1,82.398,79.487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"HA_PA+Sand+SY_PA+Temperature.Min.by.SY_PA","HA_PA+Sand+SY_PA+Temperature.Min.by.SY_PA","s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + Sand + SY_PA",971.10641252371,1018.80478711569,0.00095,NA,6,0,82.415,72.507,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
"BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Mangroves+ST_Mangroves+ST_Oysters","BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Mangroves+ST_Mangroves+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",971.150551098935,1019.56045037148,0.00122,NA,7.69,2,82.459,73.263,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"BottomVegCover+Dissolved.oxygen.Min.by.ST_Mangroves+ST_Mangroves+ST_Oysters","BottomVegCover+Dissolved.oxygen.Min.by.ST_Mangroves+ST_Mangroves+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",971.150615740391,1019.56097659146,0.00119,NA,6.69,1,82.459,73.264,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"Depth.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Depth.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.155209322372,1008.96425219017,0.00103,NA,7,2,82.464,62.667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Depth+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.155210269494,1008.96435637186,0.00103,NA,6,1,82.464,62.667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+ST_Oysters+SY_PA+Temperature.Min","Depth+ST_Oysters+SY_PA+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.155212617125,1008.96451725798,0.00103,NA,5,0,82.464,62.667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","Depth.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.155312668149,1008.97392796056,0.00103,NA,6,1,82.464,62.677,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.te.Temperature.Min+ST_Oysters+SY_PA","Dist_To_River.te.Temperature.Min+ST_Oysters+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + SY_PA",971.169148181495,1028.09206661272,0.00149,NA,6.17,0,82.477,81.795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.SY_PA+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Depth.by.SY_PA+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.196412965678,1018.47207107738,0.00099,NA,7,1,82.505,72.175,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+Mud+SY_PA","Dist_To_River.te.Dissolved.oxygen.Min+Mud+SY_PA","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + SY_PA",971.215212013059,1026.41017989941,0.0085,NA,6.11,0,82.524,80.113,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_River.by.SY_PA+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River.by.SY_PA+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.215495800576,1018.40689750217,0.00078,NA,7,1,82.524,72.11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.240034341017,1006.14632309884,0.00117,NA,6,2,82.548,59.849,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.242234158551,1006.17421351248,0.00117,NA,7,3,82.551,59.877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",971.243775344032,1035.25147561194,0.01044,NA,8.04,0,82.552,88.954,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River+ST_Oysters+SY_PA+Temperature.Min","Dist_To_River+ST_Oysters+SY_PA+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.244444140692,1006.20228491305,0.00117,NA,5,1,82.553,59.905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Dist_To_River+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",971.249726335512,1006.2695896002,0.00117,NA,6,2,82.558,59.972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Depth+Dissolved.oxygen.Min+Dist_To_Shore+TH_PA","Depth+Dissolved.oxygen.Min+Dist_To_Shore+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + TH_PA",971.27104331003,1025.43847257689,0.00755,NA,6.3,0,82.579,79.141,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"HA_PA+Mud+Salinity.Min.by.HA_PA+TH_PA","HA_PA+Mud+Salinity.Min.by.HA_PA+TH_PA","s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud + TH_PA",971.28566526898,1026.89724163574,0.00013,NA,7.62,1,82.594,80.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"Dist_To_River.te.Temperature.Min+SY_PA","Dist_To_River.te.Temperature.Min+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",971.300939761701,1021.55673914987,0.01078,NA,5.31,0,82.609,75.259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.TH_PA+Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_River.by.TH_PA+Temperature.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",971.328375011616,1014.99280539308,0.00815,NA,8.06,3,82.637,68.695,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+TH_PA","Depth.te.Dissolved.oxygen.Min+Dist_To_Shore.by.TH_PA+TH_PA","s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",971.352072664097,1041.95051661534,0.00879,NA,7.79,0,82.66,95.653,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min+Mud+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dissolved.oxygen.Min+Mud+ST_Mangroves","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves",971.388625430792,1027.41268370827,0.00668,NA,6.5,0,82.697,81.115,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"Mud+Temperature.Min+TH_PA","Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + TH_PA",971.420652075472,1004.77001066581,0.00806,NA,4.08,0,82.729,58.473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Mud+Temperature.Min+TH_PA","Depth+Mud+Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud + TH_PA",971.421514259818,1004.77473453108,0.00806,NA,5.08,1,82.73,58.477,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.by.Mud+Mud+Temperature.Min+TH_PA","Depth.by.Mud+Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",971.421785299148,1004.77625915471,0.00806,NA,6.08,2,82.73,58.479,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_River.by.Mud+Mud+Temperature.Min+TH_PA","Dist_To_River.by.Mud+Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",971.422059431616,1004.77902172512,0.00806,NA,6.08,2,82.73,58.482,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand+TH_PA","Dist_To_Shore.by.Sand+Salinity.Min.by.Sand+Sand+TH_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",971.428302932953,1012.85438218905,0.00109,NA,7.07,2,82.737,66.557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.by.Sand+Salinity.Min+Sand+TH_PA","Dist_To_Shore.by.Sand+Salinity.Min+Sand+TH_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",971.428303698422,1012.85437658245,0.00109,NA,6.07,1,82.737,66.557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore+Salinity.Min.by.Sand+Sand+TH_PA","Dist_To_Shore+Salinity.Min.by.Sand+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",971.428312295045,1012.85431372155,0.00108,NA,6.07,1,82.737,66.557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore+Salinity.Min+Sand+TH_PA","Dist_To_Shore+Salinity.Min+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand + TH_PA",971.42831319781,1012.85430711102,0.00109,NA,5.07,0,82.737,66.557,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_River+Mud+Temperature.Min+TH_PA","Dist_To_River+Mud+Temperature.Min+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud + TH_PA",971.435874942057,1004.92342248476,0.00806,NA,5.08,1,82.744,58.626,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"HA_PA+Latitude.by.SY_PA+ST_Oysters+SY_PA","HA_PA+Latitude.by.SY_PA+ST_Oysters+SY_PA","s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + SY_PA",971.450151394436,1023.40712235861,0.00063,NA,7.19,1,82.758,77.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"HA_PA+Sand+Temperature.Min.by.HA_PA+TH_PA","HA_PA+Sand+Temperature.Min.by.HA_PA+TH_PA","s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + TH_PA",971.460225645486,1020.29047209655,0.00099,NA,6.04,0,82.769,73.993,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"Sand+Temperature.Min.by.TH_PA+TH_PA","Sand+Temperature.Min.by.TH_PA+TH_PA","s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",971.474681749124,1012.20114739985,0.00095,NA,5.06,0,82.783,65.904,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
