"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Rocks+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Rocks+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",1334.795,1403.867,0.00625,NA,10.14,2,235.747,199.195,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves+TH_PA","Dissolved.oxygen.Min.by.Sand+Sand+ST_Mangroves+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves + TH_PA",1335.023,1412.195,0.00672,NA,9.13,0,235.975,207.523,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"Dissolved.oxygen.Min.by.Sand+Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Sand+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1335.047,1404.325,0.0476,NA,8.14,0,235.999,199.653,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Dist_To_River+Sand+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1335.048,1404.331,0.0476,NA,9.14,1,236.001,199.659,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.TH_PA+Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.TH_PA+Sand+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",1335.049,1404.332,0.0476,NA,10.14,2,236.001,199.661,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.Sand+Sand+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1335.049,1404.336,0.0476,NA,10.14,2,236.001,199.664,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Rocks+Sand+SY_PA","Dissolved.oxygen.Min.by.Sand+Rocks+Sand+SY_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand + SY_PA",1335.258,1412.251,0.00449,NA,9.13,0,236.211,207.58,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"Depth+Mud+Sand+Temperature.Min","Depth+Mud+Sand+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Sand",1335.283,1398.27,0.00416,NA,7.69,0,236.235,193.598,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Mud+Primary.productivity.Max.by.Mud+Sand+TH_PA","Mud+Primary.productivity.Max.by.Mud+Sand+TH_PA","s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",1335.404,1390.229,0.04063,NA,6.48,0,236.356,185.557,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.by.Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Sand+Temperature.Min.by.Sand+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1335.443,1411.727,0.04869,NA,10.15,1,236.395,207.055,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Rocks+Sand+TH_PA","Dissolved.oxygen.Min.by.Sand+Rocks+Sand+TH_PA","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",1335.669,1412.865,0.0082,NA,9.13,0,236.622,208.193,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Sand+Seagrass_PA+Temperature.Min.by.Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",1335.739,1411.816,0.01026,NA,9.33,0,236.692,207.144,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Mud+Primary.productivity.Max.by.Sand+Sand+TH_PA","Mud+Primary.productivity.Max.by.Sand+Sand+TH_PA","s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",1335.743,1390.61,0.0404,NA,6.45,0,236.695,185.938,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"Dist_To_Shore.by.Mud+Latitude.by.Mud+Mud+Sand","Dist_To_Shore.by.Mud+Latitude.by.Mud+Mud+Sand","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1335.752,1402.72,0.0058,NA,8.86,1,236.704,198.048,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.Temperature.Min+Rocks+Seagrass_PA","Dist_To_Shore.te.Temperature.Min+Rocks+Seagrass_PA","te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Seagrass_PA",1335.831,1414.466,0.01089,NA,9.35,0,236.783,209.794,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"HA_PA+Latitude.by.Mud+Mud","HA_PA+Latitude.by.Mud+Mud","s(Latitude, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",1335.977,1385.296,0.00575,NA,5.99,0,236.93,180.625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"Depth.by.Mud+Mud+Sand+Temperature.Min.by.Mud","Depth.by.Mud+Mud+Sand+Temperature.Min.by.Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",1336.201,1436.268,0.00457,NA,11.75,0,237.153,231.596,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Rocks+ST_Oysters","Depth.te.Temperature.Min+Rocks+ST_Oysters","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Oysters",1337.312,1433.942,0.0087,NA,11.43,0,238.265,229.27,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.te.Temperature.Min+Mud+ST_Oysters","Depth.te.Temperature.Min+Mud+ST_Oysters","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",1337.545,1434.491,0.00881,NA,11.47,0,238.497,229.819,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.te.Temperature.Min+ST_Oysters+TH_PA","Depth.te.Temperature.Min+ST_Oysters+TH_PA","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + TH_PA",1337.649,1432.731,0.00938,NA,11.11,0,238.601,228.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.te.Temperature.Min+Sand+Seagrass_PA","Dist_To_Shore.te.Temperature.Min+Sand+Seagrass_PA","te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + Seagrass_PA",1337.941,1417.12,0.01479,NA,9.34,0,238.893,212.448,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"Depth.te.Temperature.Min+Mud+TH_PA","Depth.te.Temperature.Min+Mud+TH_PA","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + TH_PA",1337.965,1433.124,0.01054,NA,11.12,0,238.917,228.452,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",1338.057,1399.145,0.00477,NA,8.36,1,239.01,194.474,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"Depth.te.Temperature.Min+Rocks+TH_PA","Depth.te.Temperature.Min+Rocks+TH_PA","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + TH_PA",1338.172,1433.059,0.00963,NA,11.09,0,239.124,228.387,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Depth.te.Temperature.Min+Mud+Rocks","Depth.te.Temperature.Min+Mud+Rocks","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + Rocks",1338.354,1435.064,0.00904,NA,11.45,0,239.307,230.392,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River.te.Salinity.Min+SY_PA","Dist_To_River.te.Salinity.Min+SY_PA","te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",1338.466,1404.076,0.00451,NA,7.68,0,239.418,199.405,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.te.Salinity.Min+ST_Oysters+SY_PA","Dist_To_River.te.Salinity.Min+ST_Oysters+SY_PA","te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + SY_PA",1338.554,1412.118,0.00448,NA,8.68,0,239.507,207.446,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.te.Salinity.Min+Rocks+SY_PA","Dist_To_River.te.Salinity.Min+Rocks+SY_PA","te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",1338.739,1412.294,0.0045,NA,8.68,0,239.691,207.622,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Depth.te.Temperature.Min+ST_Oysters","Depth.te.Temperature.Min+ST_Oysters","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",1339.166,1428.009,0.00902,NA,10.44,0,240.118,223.337,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.te.Temperature.Min+Rocks","Depth.te.Temperature.Min+Rocks","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",1339.418,1428.026,0.00919,NA,10.42,0,240.371,223.354,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.te.Temperature.Min+Mud","Depth.te.Temperature.Min+Mud","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",1339.787,1428.714,0.00972,NA,10.47,0,240.739,224.042,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+TH_PA","Depth.te.Temperature.Min+TH_PA","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",1339.889,1426.946,0.0105,NA,10.11,0,240.842,222.275,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Sand+Temperature.Min.by.Sand","Dist_To_Shore.te.BottomVegCover+Sand+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",1339.945,1434.202,0.00471,NA,10.56,0,240.898,229.53,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"HA_PA+Latitude.by.Sand+Sand+ST_Oysters","HA_PA+Latitude.by.Sand+Sand+ST_Oysters","s(Latitude, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand + ST_Oysters",1340.613,1397.664,0.00995,NA,6.98,0,241.565,192.992,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"Dist_To_River+Dist_To_Shore.te.Temperature.Min+SY_PA","Dist_To_River+Dist_To_Shore.te.Temperature.Min+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",1340.697,1425.098,0.00734,NA,9.84,0,241.649,220.426,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.by.SY_PA+Dist_To_Shore.te.Temperature.Min+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.te.Temperature.Min+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",1340.697,1425.098,0.00739,NA,10.84,1,241.649,220.426,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Salinity.Min","Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"")",1340.981,1372.788,0.00553,NA,3.94,0,241.934,168.116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River+Salinity.Min","Dist_To_River+Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",1340.987,1372.833,0.00553,NA,4.94,1,241.939,168.161,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Depth.by.TH_PA+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+ST_Oysters+Temperature.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",1341.109,1409.952,0.00663,NA,9.71,1,242.062,205.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"Rocks+Salinity.Min.by.Rocks","Rocks+Salinity.Min.by.Rocks","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1341.158,1380.921,0.00539,NA,5.94,1,242.11,176.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Rocks+Salinity.Min","Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + Rocks",1341.158,1380.921,0.0047,NA,4.94,0,242.11,176.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1341.164,1380.968,0.00511,NA,7.94,3,242.116,176.296,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Salinity.Min","Dist_To_River.by.Rocks+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",1341.164,1380.968,0.00497,NA,6.94,2,242.116,176.296,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Rocks+Salinity.Min.by.Rocks","Dist_To_River+Rocks+Salinity.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",1341.164,1380.968,0.00483,NA,6.94,2,242.116,176.297,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River+Rocks+Salinity.Min","Dist_To_River+Rocks+Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks",1341.164,1380.968,0.00469,NA,5.94,1,242.116,176.297,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Salinity.Min+ST_Oysters","Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + ST_Oysters",1341.191,1380.954,0.00522,NA,4.94,0,242.143,176.283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Salinity.Min.by.ST_Oysters+ST_Oysters","Salinity.Min.by.ST_Oysters+ST_Oysters","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1341.191,1380.954,0.00533,NA,5.94,1,242.143,176.283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1341.197,1381.001,0.00506,NA,7.94,3,242.149,176.329,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Salinity.Min+ST_Oysters","Dist_To_River.by.ST_Oysters+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1341.197,1381.001,0.00494,NA,6.94,2,242.149,176.329,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River+Salinity.Min+ST_Oysters","Dist_To_River+Salinity.Min+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + ST_Oysters",1341.197,1381.002,0.00326,NA,5.94,1,242.149,176.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_River+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",1341.197,1381.002,0.0033,NA,6.94,2,242.149,176.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.TH_PA+Rocks+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Rocks+Temperature.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",1341.261,1410.054,0.00667,NA,9.7,1,242.213,205.383,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Depth.te.Temperature.Min","Depth.te.Temperature.Min","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",1341.305,1422.123,0.00976,NA,9.44,0,242.257,217.451,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Rocks+Salinity.Min.by.Rocks+ST_Oysters","Rocks+Salinity.Min.by.Rocks+ST_Oysters","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.36,1389.081,0.00519,NA,6.93,1,242.313,184.409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Rocks+Salinity.Min+ST_Oysters","Rocks+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.36,1389.081,0.00438,NA,5.93,0,242.313,184.409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.36,1389.081,0.00518,NA,6.93,1,242.313,184.409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Rocks+Salinity.Min+ST_Oysters","Dist_To_River.by.Rocks+Rocks+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00432,NA,7.93,2,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00442,NA,8.93,3,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.Rocks+ST_Oysters","Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.Rocks+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00442,NA,8.93,3,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks+ST_Oysters","Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks+ST_Oysters","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00442,NA,8.93,3,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00443,NA,8.93,3,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min+ST_Oysters","Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00433,NA,7.93,2,242.318,184.455,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River+Rocks+Salinity.Min+ST_Oysters","Dist_To_River+Rocks+Salinity.Min+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.127,0.00285,NA,6.93,1,242.318,184.456,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.128,0.00288,NA,7.93,2,242.318,184.456,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River+Rocks+Salinity.Min.by.Rocks+ST_Oysters","Dist_To_River+Rocks+Salinity.Min.by.Rocks+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",1341.366,1389.128,0.0029,NA,7.93,2,242.319,184.456,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"HA_PA+Latitude.by.Sand+Rocks+Sand","HA_PA+Latitude.by.Sand+Rocks+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",1341.42,1398.44,0.00996,NA,6.98,0,242.373,193.768,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"Depth.by.TH_PA+Mud+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Mud+Temperature.Min.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",1341.453,1410.214,0.00743,NA,9.69,1,242.405,205.543,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","BottomVegCover.by.Mud+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",1341.504,1439.638,0.00514,NA,11.42,0,242.456,234.966,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Latitude+Mud+Sand+TH_PA","Latitude+Mud+Sand+TH_PA","s(Latitude, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",1341.532,1389.273,0.01067,NA,5.94,0,242.484,184.602,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"Depth.by.Sand+Sand+Temperature.Min.by.Sand+TH_PA","Depth.by.Sand+Sand+Temperature.Min.by.Sand+TH_PA","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",1341.907,1434.223,0.0048,NA,11.15,0,242.859,229.552,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
