"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.by.Rocks+Rocks+Temperature.Min","Depth.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7614.39262418144,7682.68956464937,0.01581,NA,8.79,0,360.44,302.727,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min","Depth.by.Rocks+Dist_To_River+Rocks+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7614.39759991201,7682.79173610718,0.01581,NA,9.79,1,360.445,302.829,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_River.te.Latitude+Rocks","Depth.by.Rocks+Dist_To_River.te.Latitude+Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",7614.40219158466,7735.15746081239,0.01632,NA,13.71,0,360.449,355.195,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min","Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7614.50305003819,7683.74235480434,0.01581,NA,9.79,1,360.55,303.78,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Mud+HA_PA+Mud+Temperature.Min.by.Mud","Dist_To_Shore.by.Mud+HA_PA+Mud+Temperature.Min.by.Mud","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud",7614.50603246942,7683.91100147718,0.02125,NA,8.69,0,360.553,303.948,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"BottomVegCover.by.Sand+Dist_To_River.by.Rocks+Rocks+Sand","BottomVegCover.by.Sand+Dist_To_River.by.Rocks+Rocks+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",7614.54412917704,7681.94631116049,0.02234,NA,9.01,1,360.591,301.984,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+ST_Oysters+SY_PA","Dist_To_Shore.by.HA_PA+HA_PA+ST_Oysters+SY_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + SY_PA",7614.58390481692,7663.59100793504,0.02226,NA,6.04,0,360.631,283.628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"BottomVegCover+Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","BottomVegCover+Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",7614.59196464966,7677.04326279006,0.02209,NA,8.04,0,360.639,297.081,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Salinity.Min+Sand","BottomVegCover.by.Sand+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + Sand",7614.60439530185,7686.02188867292,0.02315,NA,8.77,0,360.651,306.059,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover","Dist_To_River.te.BottomVegCover","te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",7614.64452388402,7694.72209285526,0.02133,NA,8.73,0,360.692,314.759,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River.by.ST_Oysters+Mud+ST_Oysters","BottomVegCover+Dist_To_River.by.ST_Oysters+Mud+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",7614.64724522593,7672.61732239361,0.02194,NA,8.04,1,360.694,292.655,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",7614.66100666541,7685.63206542452,0.01582,NA,10.79,2,360.708,305.669,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+ST_Oysters","Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks + ST_Oysters",7614.67128490434,7687.53710265114,0.02436,NA,8.86,0,360.718,307.574,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
"Dist_To_Shore.by.HA_PA+HA_PA+ST_Mangroves+SY_PA","Dist_To_Shore.by.HA_PA+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",7614.67825571915,7663.63980943462,0.02231,NA,6.04,0,360.725,283.677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Dist_To_Shore+Rocks+Sand+Seagrass_PA","Dist_To_Shore+Rocks+Sand+Seagrass_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + Rocks + Sand + Seagrass_PA",7614.68331369949,7656.32857472345,0.02023,NA,5.11,0,360.73,276.366,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+SY_PA","Dist_To_Shore.by.HA_PA+HA_PA+SY_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",7614.68358363743,7655.7330122666,0.02219,NA,5.04,0,360.731,275.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_Shore.by.HA_PA+HA_PA+Primary.productivity.Max+SY_PA","Dist_To_Shore.by.HA_PA+HA_PA+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",7614.70139340167,7655.85309797306,0.02219,NA,6.04,1,360.748,275.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River+HA_PA+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_River+HA_PA+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",7614.73136100983,7674.14726147854,0.0244,NA,7.92,1,360.778,294.185,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min.by.Mud+HA_PA+Mud+SY_PA","Dissolved.oxygen.Min.by.Mud+HA_PA+Mud+SY_PA","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud + SY_PA",7614.78600330066,7670.50482166064,0.02484,NA,7.89,1,360.833,290.542,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA+ST_Oysters","Dist_To_Shore.by.Seagrass_PA+Rocks+Seagrass_PA+ST_Oysters","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA + ST_Oysters",7614.80856429832,7674.71182503181,0.01917,NA,7.14,0,360.856,294.749,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"Dist_To_Shore+HA_PA+ST_Mangroves+SY_PA","Dist_To_Shore+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",7614.84476951423,7655.86151555198,0.02314,NA,5.06,0,360.892,275.899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River+HA_PA+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River+HA_PA+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",7614.85353034203,7671.27869168713,0.02437,NA,7.93,1,360.901,291.316,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"BottomVegCover.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","BottomVegCover.by.ST_Oysters+Salinity.Min.by.ST_Oysters+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",7614.93910895784,7686.45757604345,0.02306,NA,9.78,1,360.986,306.495,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_Shore+Mud+Temperature.Min.by.Mud","Depth+Dist_To_Shore+Mud+Temperature.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",7614.95005503541,7686.56521968009,0.01571,NA,9.62,1,360.997,306.602,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Primary.productivity.Max+Dist_To_Shore.by.SY_PA+SY_PA","Depth.te.Primary.productivity.Max+Dist_To_Shore.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",7614.98483774301,7750.92813008222,0.01591,NA,15.47,0,361.032,370.965,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"BottomVegCover+Dist_To_River.by.Mud+Mud+Primary.productivity.Max.by.Mud","BottomVegCover+Dist_To_River.by.Mud+Mud+Primary.productivity.Max.by.Mud","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud",7614.99321889145,7681.28806447362,0.02203,NA,8.99,1,361.04,301.325,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Dist_To_River+Mud+Sand","BottomVegCover.by.Sand+Dist_To_River+Mud+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",7615.01976778217,7680.98882971041,0.02222,NA,8.02,0,361.067,301.026,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"Depth.by.TH_PA+Dist_To_Shore+Temperature.Min.by.TH_PA+TH_PA","Depth.by.TH_PA+Dist_To_Shore+Temperature.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",7615.04551784197,7708.96611491613,0.01587,NA,12.08,1,361.092,329.003,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover+Rocks+Salinity.Min.by.Sand+Sand","BottomVegCover+Rocks+Salinity.Min.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",7615.04665406893,7693.86887652167,0.02307,NA,9.75,0,361.094,313.906,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+HA_PA+Mud+SY_PA","Dist_To_Shore.by.SY_PA+HA_PA+Mud+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + Mud + SY_PA",7615.04772016409,7664.11865143881,0.02284,NA,6.05,0,361.095,284.156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"Dist_To_Shore+HA_PA+SY_PA","Dist_To_Shore+HA_PA+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + SY_PA",7615.06316762461,7648.15803636945,0.02305,NA,4.06,0,361.11,268.195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+HA_PA","Dist_To_River.te.Dissolved.oxygen.Min+HA_PA","te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",7615.07018332792,7669.51370536996,0.02433,NA,6.56,0,361.117,289.551,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dist_To_Shore+HA_PA+Primary.productivity.Max+SY_PA","Dist_To_Shore+HA_PA+Primary.productivity.Max+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + HA_PA + SY_PA",7615.07027129242,7648.21363179342,0.02305,NA,5.06,1,361.117,268.251,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"BottomVegCover.by.Sand+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","BottomVegCover.by.Sand+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",7615.08732308965,7694.47956015297,0.02322,NA,10.77,1,361.134,314.517,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"Depth.by.Sand+Sand+ST_Oysters+Temperature.Min.by.Sand","Depth.by.Sand+Sand+ST_Oysters+Temperature.Min.by.Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",7615.08855570236,7703.30180219708,0.01631,NA,10.77,0,361.136,323.339,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_River+Primary.productivity.Max.by.Sand+Sand","BottomVegCover+Dist_To_River+Primary.productivity.Max.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand",7615.10093386209,7680.32977742121,0.02196,NA,8.04,0,361.148,300.367,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.by.Rocks+Mud+Rocks+Temperature.Min.by.Rocks","Depth.by.Rocks+Mud+Rocks+Temperature.Min.by.Rocks","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",7615.10283275648,7694.06766758669,0.01574,NA,10.78,1,361.15,314.105,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"HA_PA+Primary.productivity.Max.by.HA_PA+ST_Oysters+TH_PA","HA_PA+Primary.productivity.Max.by.HA_PA+ST_Oysters+TH_PA","s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + TH_PA",7615.10809555975,7694.02578515938,0.02332,NA,9.58,0,361.155,314.063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"BottomVegCover.by.ST_Oysters+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","BottomVegCover.by.ST_Oysters+Salinity.Min.by.ST_Oysters+Sand+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",7615.12269835089,7694.52663386854,0.02303,NA,10.77,1,361.17,314.564,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"BottomVegCover.by.Sand+Salinity.Min+Sand+ST_Oysters","BottomVegCover.by.Sand+Salinity.Min+Sand+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",7615.12372617698,7694.48609499116,0.02323,NA,9.77,0,361.171,314.523,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore+HA_PA+ST_Oysters+SY_PA","Dist_To_Shore+HA_PA+ST_Oysters+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + ST_Oysters + SY_PA",7615.13745846167,7656.19195776277,0.02315,NA,5.06,0,361.184,276.229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"BottomVegCover.by.Mud+Dist_To_River.by.Rocks+Mud+Rocks","BottomVegCover.by.Mud+Dist_To_River.by.Rocks+Mud+Rocks","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",7615.1399036842,7697.81411040749,0.02241,NA,10.65,1,361.187,317.851,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Depth+Rocks+Temperature.Min.by.Rocks","Depth+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",7615.15606554278,7686.54401699955,0.01567,NA,8.77,0,361.203,306.581,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River+Rocks+Temperature.Min.by.Rocks","Depth+Dist_To_River+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",7615.15788877743,7686.55254713148,0.01567,NA,9.77,1,361.205,306.59,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Depth+Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",7615.15970745026,7686.57154277844,0.01567,NA,10.77,2,361.207,306.609,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River.by.HA_PA+HA_PA+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River.by.HA_PA+HA_PA+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",7615.1717254911,7679.14834005201,0.02472,NA,8.93,1,361.219,299.186,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Depth.by.Sand+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","Depth.by.Sand+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",7615.24907181723,7708.34889788522,0.01626,NA,11.56,0,361.296,328.386,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.HA_PA+HA_PA+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_River.by.HA_PA+HA_PA+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",7615.28293493285,7683.97216993768,0.02473,NA,8.92,0,361.33,304.009,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dissolved.oxygen.Min+Dist_To_River+HA_PA+ST_Oysters","Dissolved.oxygen.Min+Dist_To_River+HA_PA+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",7615.30764042403,7671.69255473805,0.02434,NA,6.93,0,361.355,291.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Depth.by.Rocks+Dist_To_Shore+Latitude+Rocks","Depth.by.Rocks+Dist_To_Shore+Latitude+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks",7615.33460297397,7691.15588263141,0.01594,NA,9.66,0,361.382,311.193,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Dist_To_River+Rocks+ST_Mangroves","BottomVegCover.by.ST_Mangroves+Dist_To_River+Rocks+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",7615.33617012585,7696.33883587544,0.02217,NA,9.6,0,361.383,316.376,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","Depth+Dissolved.oxygen.Min+Rocks+Temperature.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",7615.35267511047,7688.55884029649,0.01568,NA,9.77,1,361.4,308.596,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_River+Mud+Sand","BottomVegCover.by.Mud+Dist_To_River+Mud+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",7615.36931836183,7695.42045206366,0.02214,NA,9.65,0,361.416,315.458,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover+ST_Oysters","Dist_To_River.te.BottomVegCover+ST_Oysters","te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",7615.38685638388,7702.93317084201,0.02138,NA,9.69,0,361.434,322.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.ST_Oysters+Salinity.Min+ST_Oysters","BottomVegCover.by.ST_Oysters+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",7615.46312463544,7687.08402562522,0.02304,NA,8.78,0,361.51,307.121,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth.by.TH_PA+Rocks+Temperature.Min.by.Rocks+TH_PA","Depth.by.TH_PA+Rocks+Temperature.Min.by.Rocks+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",7615.46688266717,7712.63091353949,0.0158,NA,11.75,0,361.514,332.668,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"BottomVegCover+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","BottomVegCover+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves",7615.48239994819,7681.72343254163,0.02202,NA,7.98,0,361.529,301.761,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_River.by.Mud+Mud+ST_Mangroves","BottomVegCover+Dist_To_River.by.Mud+Mud+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves",7615.52419101144,7681.63765382193,0.02203,NA,7.97,0,361.571,301.675,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.by.TH_PA+HA_PA+Sand+TH_PA","Dissolved.oxygen.Min.by.TH_PA+HA_PA+Sand+TH_PA","s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + Sand + TH_PA",7615.52486626493,7690.94820258017,0.02486,NA,9.09,0,361.572,310.985,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"HA_PA+Latitude.by.Sand+Sand","HA_PA+Latitude.by.Sand+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",7615.58913836108,7668.21407812297,0.02273,NA,6.73,0,361.636,288.251,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"BottomVegCover.by.ST_Oysters+Salinity.Min+Sand+ST_Oysters","BottomVegCover.by.ST_Oysters+Salinity.Min+Sand+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",7615.61491713173,7695.14635065847,0.02301,NA,9.77,0,361.662,315.184,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.SY_PA+HA_PA+ST_Mangroves+SY_PA","Dist_To_Shore.by.SY_PA+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",7615.61503806098,7664.62835789888,0.02277,NA,6.05,0,361.662,284.666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
