"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3926.1264137339,4009.4062469978,0.00419,NA,9.64,0,353.982,316.178,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Mud+Sand+Temperature.Min+TH_PA","Mud+Sand+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Sand + TH_PA",3926.13748955979,3980.89031221914,0.00441,NA,6.58,0,353.993,287.662,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"Dist_To_Shore.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","Dist_To_Shore.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3926.15051221342,4014.91593870839,0.00458,NA,11.1,1,354.006,321.688,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+Mud+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.TH_PA+Mud+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",3926.16934359696,3994.20881012118,0.00651,NA,8.08,0,354.025,300.981,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_Shore.by.Mud+Latitude+Mud+Rocks","Dist_To_Shore.by.Mud+Latitude+Mud+Rocks","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",3926.17369774067,4003.41763043917,0.00553,NA,9.27,0,354.03,310.19,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_River.by.SY_PA+Rocks+SY_PA","Depth.by.Rocks+Dist_To_River.by.SY_PA+Rocks+SY_PA","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",3926.17752324323,3992.54223919573,0.00538,NA,8.45,0,354.033,299.314,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore+ST_Oysters+Temperature.Min","Dist_To_Shore+ST_Oysters+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + ST_Oysters",3926.19355439943,3986.68634548668,0.00384,NA,6.97,0,354.049,293.458,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+Latitude.by.Mud+Mud+ST_Oysters","Dist_To_Shore+Latitude.by.Mud+Mud+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3926.20209260044,4019.26535547777,0.0063,NA,11.04,0,354.058,326.037,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Depth+Dist_To_River+ST_Mangroves+SY_PA","Depth+Dist_To_River+ST_Mangroves+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",3926.20334891286,3981.28785758607,0.00536,NA,6.48,0,354.059,288.06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Depth+Dist_To_River.by.Rocks+Rocks","Depth+Dist_To_River.by.Rocks+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3926.21993717552,3980.12962972127,0.00532,NA,6.44,0,354.076,286.902,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","Depth+Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3926.22197562411,3980.13210282297,0.00532,NA,7.44,1,354.078,286.904,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","Depth+Dist_To_River.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks",3926.22568782788,3980.15428833103,0.00532,NA,8.44,2,354.082,286.926,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.by.Rocks+Rocks","Depth+Dissolved.oxygen.Min+Dist_To_River.by.Rocks+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3926.24021332678,3980.26576356228,0.00532,NA,7.44,1,354.096,287.038,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Dist_To_River.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3926.26005853299,3985.2683633711,0.00325,NA,7.34,0,354.116,292.04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore+Latitude+Mud","Dist_To_Shore+Latitude+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Mud",3926.27228779652,3988.37144520319,0.00581,NA,7.41,0,354.128,295.143,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Dist_To_River+Mud+Rocks+Temperature.Min.by.Rocks","Dist_To_River+Mud+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",3926.27422790128,3981.17365841873,0.00397,NA,7.46,1,354.13,287.946,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_River.by.Rocks+Rocks","Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_River.by.Rocks+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",3926.28408783403,3980.63301424342,0.00532,NA,8.44,2,354.14,287.405,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","Dist_To_River.by.Mud+Mud+ST_Oysters+Temperature.Min.by.Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3926.29213623287,4009.31472172653,0.00388,NA,9.52,0,354.148,316.087,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Latitude.by.Rocks+Rocks+TH_PA","Dist_To_River.by.Rocks+Latitude.by.Rocks+Rocks+TH_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",3926.31227920626,3989.16471350295,0.00543,NA,8.9,1,354.168,295.937,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+SY_PA+Temperature.Min","Dist_To_Shore.by.Rocks+Rocks+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",3926.35006366697,4002.172371031,0.00401,NA,8.98,0,354.206,308.944,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore.te.Dist_To_River+Salinity.Min+Sand","Dist_To_Shore.te.Dist_To_River+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand",3926.36539458523,4005.71447546243,0.0057,NA,9.02,0,354.221,312.486,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore+Latitude+Mud+ST_Oysters","Dist_To_Shore+Latitude+Mud+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Mud + ST_Oysters",3926.37715152606,3996.43735226067,0.00589,NA,8.41,0,354.233,303.209,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Dist_To_Shore+Latitude.by.Mud+Mud","Dist_To_Shore+Latitude.by.Mud+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud",3926.38180739418,4011.50009111695,0.00621,NA,10.04,0,354.238,318.272,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+TH_PA","Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3926.38785087038,3989.82503255234,0.0071,NA,7.25,0,354.244,296.597,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+Sand+TH_PA","Dissolved.oxygen.Min.by.TH_PA+Dist_To_Shore+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",3926.39858398144,3997.3399488024,0.00717,NA,8.18,0,354.255,304.112,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","Dist_To_Shore.by.ST_Oysters+ST_Oysters+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3926.40319472791,3995.07098044259,0.00397,NA,9.01,1,354.259,301.843,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River+Mud+Sand+Temperature.Min.by.Mud","Dist_To_River+Mud+Sand+Temperature.Min.by.Mud","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",3926.40758756554,4001.42167125584,0.00392,NA,8.54,0,354.264,308.194,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","Dist_To_River+Sand+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",3926.42806358595,3986.52900224736,0.00342,NA,7.36,0,354.284,293.301,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.Rocks+Rocks+Sand+Temperature.Min","Dist_To_Shore.by.Rocks+Rocks+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",3926.46473757382,4002.37155099544,0.00412,NA,8.99,0,354.321,309.143,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_River.by.SY_PA+Mud+SY_PA+Temperature.Min.by.Mud","Dist_To_River.by.SY_PA+Mud+SY_PA+Temperature.Min.by.Mud","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",3926.47882609269,4008.31360653746,0.0037,NA,9.49,0,354.335,315.086,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Oysters","Depth.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",3926.48601739449,3994.12138879333,0.0054,NA,8.38,0,354.342,300.893,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",3926.4911681385,3998.19758730388,0.00543,NA,9.32,1,354.347,304.97,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.Mud+Mud+Temperature.Min","Dist_To_Shore.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",3926.50252311984,3993.93306221207,0.00387,NA,7.79,0,354.358,300.705,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+Latitude.by.Rocks+Rocks+TH_PA","Dist_To_River.by.TH_PA+Latitude.by.Rocks+Rocks+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",3926.50807773135,3990.47704021913,0.00547,NA,8.88,1,354.364,297.249,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"Dist_To_Shore+Latitude+Rocks","Dist_To_Shore+Latitude+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Rocks",3926.51899831598,3988.67265402669,0.00593,NA,7.42,0,354.375,295.445,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+ST_Oysters","Depth.by.Rocks+Dist_To_River.by.Rocks+Rocks+ST_Oysters","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",3926.53649461388,3993.41497651979,0.00543,NA,8.41,0,354.392,300.187,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.Mud+Mud+Salinity.Min.by.SY_PA+SY_PA","Depth.by.Mud+Mud+Salinity.Min.by.SY_PA+SY_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",3926.54890205394,3996.28022355497,0.00563,NA,8.41,0,354.405,303.052,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters+Temperature.Min","Dist_To_Shore.by.ST_Oysters+Sand+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",3926.62871165895,3995.37290990377,0.00406,NA,9.01,1,354.485,302.145,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.Mud+Latitude+Mud+Rocks","Dist_To_River.by.Mud+Latitude+Mud+Rocks","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",3926.63330916601,3991.40989353253,0.00494,NA,7.9,0,354.489,298.182,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"Depth.te.Dist_To_River+SY_PA","Depth.te.Dist_To_River+SY_PA","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",3926.63934041432,3994.16139148761,0.00573,NA,7.38,0,354.495,300.933,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.Rocks+Dist_To_River+Rocks+SY_PA","Depth.by.Rocks+Dist_To_River+Rocks+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",3926.64338495647,3986.17924209644,0.00538,NA,7.46,0,354.499,292.951,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Depth.te.Dist_To_River+Dissolved.oxygen.Min+SY_PA","Depth.te.Dist_To_River+Dissolved.oxygen.Min+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",3926.64501474505,3994.19493071744,0.00573,NA,8.38,1,354.501,300.967,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Salinity.Min.by.Sand+Sand+SY_PA","Depth+Salinity.Min.by.Sand+Sand+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",3926.65232162957,3995.90001499977,0.0057,NA,9.14,1,354.508,302.672,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Dist_To_Shore+Latitude+Rocks+ST_Oysters","Dist_To_Shore+Latitude+Rocks+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Rocks + ST_Oysters",3926.68523159897,3996.79833867959,0.00601,NA,8.42,0,354.541,303.57,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"Dist_To_Shore.by.ST_Oysters+Latitude.by.ST_Oysters+Mud+ST_Oysters","Dist_To_Shore.by.ST_Oysters+Latitude.by.ST_Oysters+Mud+ST_Oysters","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",3926.69592907591,4004.02133913866,0.00599,NA,10.42,1,354.552,310.793,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"Depth.te.Primary.productivity.Max+Sand+ST_Oysters","Depth.te.Primary.productivity.Max+Sand+ST_Oysters","te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",3926.70913458801,4020.98908582175,0.00606,NA,10.26,0,354.565,327.761,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_River+Sand+ST_Mangroves","Depth.te.Dist_To_River+Sand+ST_Mangroves","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Mangroves",3926.7221903289,4002.07930727541,0.00578,NA,8.37,0,354.578,308.851,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",3926.72801261849,3990.53063629862,0.00543,NA,8.33,1,354.584,297.303,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","Dist_To_Shore.by.SY_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",3926.74388183531,4008.39113673728,0.0044,NA,10.16,1,354.6,315.163,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Dist_To_River+Rocks+SY_PA","Depth.te.Dist_To_River+Rocks+SY_PA","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",3926.76453323474,4002.05914153215,0.00581,NA,8.36,0,354.62,308.831,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore+Temperature.Min","Dist_To_Shore+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",3926.77313821947,3979.19418987854,0.0037,NA,5.96,0,354.629,285.966,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.by.ST_Oysters+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","Dist_To_River.by.ST_Oysters+Dist_To_Shore.by.TH_PA+ST_Oysters+TH_PA","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",3926.7773979621,3994.81886023464,0.00635,NA,8.07,0,354.633,301.591,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Depth.by.Sand+Dist_To_River+Sand+ST_Mangroves","Depth.by.Sand+Dist_To_River+Sand+ST_Mangroves","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Mangroves",3926.77961544331,3989.5954814583,0.0054,NA,7.42,0,354.636,296.367,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth.by.Rocks+Rocks+Salinity.Min.by.Sand+Sand","Depth.by.Rocks+Rocks+Salinity.Min.by.Sand+Sand","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",3926.78306119896,4001.42797350777,0.00575,NA,10.13,1,354.639,308.2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Mud+Mud+SY_PA+Temperature.Min.by.SY_PA","Dist_To_Shore.by.Mud+Mud+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",3926.81896454156,4023.03532411461,0.00446,NA,10.97,0,354.675,329.807,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_River+Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","Dist_To_River+Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",3926.82256888809,4006.0628397868,0.00584,NA,8.9,0,354.679,312.835,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",3926.82822546162,3979.42127585306,0.00412,NA,6.11,0,354.684,286.193,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","Dist_To_River+ST_Oysters+SY_PA+Temperature.Min.by.ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",3926.83030056232,3986.84474374987,0.0032,NA,7.34,0,354.686,293.617,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River+Latitude+Mud+Rocks","Dist_To_River+Latitude+Mud+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Mud + Rocks",3926.85337584918,3983.712454267,0.00493,NA,6.94,0,354.709,290.484,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"Depth+Dist_To_Shore+Mud+Salinity.Min.by.Mud","Depth+Dist_To_Shore+Mud+Salinity.Min.by.Mud","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud",3926.85612635035,3986.82385514562,0.00538,NA,7.29,0,354.712,293.596,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+TH_PA","Depth.te.Salinity.Min+TH_PA","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",3926.86296707303,3999.47913740801,0.00577,NA,7.7,0,354.719,306.251,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+Rocks+Salinity.Min","Dist_To_Shore.te.Dist_To_River+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",3926.86508541087,4006.42819471204,0.00569,NA,9.04,0,354.721,313.2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","Dist_To_Shore.by.ST_Oysters+ST_Oysters+Temperature.Min.by.ST_Oysters","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",3926.88905242452,3994.74397183116,0.00399,NA,9.01,1,354.745,301.516,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
