"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth.te.Dissolved.oxygen.Min+Mud+Temperature.Min","Depth.te.Dissolved.oxygen.Min+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",125.326518889115,164.031864261992,0.00074,NA,5.59,1,18.471,26.213,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min+Mud+ST_Oysters","BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min+Mud+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.337596104725,162.174736751766,0.00056,NA,6,1,18.483,24.356,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.337596104739,162.17473675167,0.00057,NA,7,2,18.483,24.356,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min+Mud+ST_Oysters","BottomVegCover+Dissolved.oxygen.Min+Mud+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.337596105509,162.174736746114,0.00055,NA,5,0,18.483,24.356,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","BottomVegCover+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.33759610575,162.174736744303,0.00057,NA,6,1,18.483,24.356,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"Dist_To_River+ST_Mangroves+SY_PA","Dist_To_River+ST_Mangroves+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",125.377096889179,155.25126530674,0.00034,NA,4,0,18.522,17.432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",125.37709703241,155.251264715957,0.00034,NA,5,1,18.522,17.432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River.by.Rocks+Rocks","Dist_To_River.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393145084104,153.20242213059,0.00475,NA,4,0,18.538,15.383,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_River.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393249513567,153.202912673753,0.00475,NA,6,2,18.538,15.384,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","Dist_To_River.by.Rocks+Primary.productivity.Max+Rocks","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.39326366001,153.203002086185,0.00475,NA,5,1,18.538,15.384,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393266319976,153.202986829835,0.00475,NA,6,2,18.538,15.384,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Latitude+Rocks","Dist_To_River.by.Rocks+Latitude+Rocks","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393281904492,153.203142665183,0.00475,NA,5,1,18.538,15.384,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Temperature.Min","Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393323254631,153.203254060524,0.00475,NA,5,1,18.538,15.384,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393398908845,153.20363596583,0.00475,NA,6,2,18.538,15.384,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Salinity.Min","Dist_To_River.by.Rocks+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393410785125,153.203765332694,0.00475,NA,5,1,18.538,15.385,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Rocks+Latitude.by.Rocks+Rocks","Dist_To_River.by.Rocks+Latitude.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Rocks, k = 4, bs = ""ts"") + Rocks",125.393428162225,153.203755583327,0.00475,NA,6,2,18.538,15.385,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","Depth.by.Mud+Dissolved.oxygen.Min.by.ST_Oysters+Mud+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.425678757092,167.57665134608,5e-04,NA,7,1,18.571,29.757,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.by.Mud+Dissolved.oxygen.Min+Mud+ST_Oysters","Depth.by.Mud+Dissolved.oxygen.Min+Mud+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",125.425678759961,167.576651343837,0.00049,NA,6,0,18.571,29.757,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Temperature.Min.te.BottomVegCover","Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",125.441073614924,160.776017158037,0.00287,NA,3.79,0,18.586,22.957,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min.by.ST_Oysters+Rocks+ST_Oysters","Depth.by.Rocks+Dissolved.oxygen.Min.by.ST_Oysters+Rocks+ST_Oysters","s(Depth, by = Rocks, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",125.461902414477,166.421538996599,0.00048,NA,7,1,18.607,28.602,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+ST_Oysters","Depth.by.Rocks+Dissolved.oxygen.Min+Rocks+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",125.461902653842,166.421539139762,0.00048,NA,6,0,18.607,28.602,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.Sand+Dissolved.oxygen.Min.by.Mud+Mud+Sand","Depth.by.Sand+Dissolved.oxygen.Min.by.Mud+Mud+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",125.472742907347,168.756044262215,0.00042,NA,7,1,18.618,30.937,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Mud+Mud+Sand","Depth+Dissolved.oxygen.Min.by.Mud+Mud+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",125.472742929706,168.756044261191,0.00041,NA,6,0,18.618,30.937,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River.te.Primary.productivity.Max+SY_PA","Dist_To_River.te.Primary.productivity.Max+SY_PA","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",125.489831061401,158.151132197912,0.00033,NA,3.8,0,18.635,20.332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River+HA_PA+SY_PA","Dist_To_River+HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518134147547,155.375585493511,0.00034,NA,4,0,18.663,17.556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518134372359,155.375584719711,0.00034,NA,5,1,18.663,17.556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Latitude.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Latitude.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518255970356,155.37622889294,0.00029,NA,7,3,18.663,17.557,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","Dist_To_River+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518256675632,155.376167112849,0.00028,NA,6,2,18.663,17.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Latitude.by.HA_PA+SY_PA","Dist_To_River+HA_PA+Latitude.by.HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518269176343,155.376311203924,0.00029,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Salinity.Min.by.HA_PA+SY_PA","Dist_To_River+HA_PA+Salinity.Min.by.HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.51827322496,155.376347036063,0.00026,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.HA_PA","Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.HA_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518286296207,155.376357580898,0.00026,NA,7,3,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Salinity.Min+SY_PA","Dist_To_River+HA_PA+Salinity.Min+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518287471489,155.376362599641,0.00027,NA,5,1,18.663,17.557,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518288697828,155.376319396168,0.00028,NA,7,3,18.663,17.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+SY_PA+Temperature.Min.by.HA_PA","Dist_To_River+HA_PA+SY_PA+Temperature.Min.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518289000487,155.376362244863,0.00027,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min","Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518290090685,155.376317424719,0.00026,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518294108734,155.376336262966,0.00026,NA,7,3,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River+HA_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518297330983,155.376412517167,0.00027,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Latitude+SY_PA","Dist_To_River+HA_PA+Latitude+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518306371243,155.376494724796,3e-04,NA,5,1,18.663,17.557,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Primary.productivity.Max+SY_PA","Dist_To_River+HA_PA+Primary.productivity.Max+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518313087138,155.376451806405,0.00029,NA,5,1,18.663,17.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518314618402,155.376561225631,0.00026,NA,7,3,18.663,17.557,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Latitude.by.HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Latitude.by.HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518322070772,155.376612323836,0.00029,NA,7,3,18.663,17.557,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Primary.productivity.Max.by.SY_PA+SY_PA","Dist_To_River+HA_PA+Primary.productivity.Max.by.SY_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518326686107,155.376517581731,0.00029,NA,6,2,18.663,17.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518351608033,155.376638123829,0.00029,NA,6,2,18.663,17.557,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+Latitude.by.SY_PA+SY_PA","Dist_To_River+HA_PA+Latitude.by.SY_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.51835189348,155.37673482522,3e-04,NA,6,2,18.663,17.558,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River+HA_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518354182555,155.376617913512,0.00027,NA,6,2,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River+HA_PA+SY_PA+Temperature.Min","Dist_To_River+HA_PA+SY_PA+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518354798572,155.37662080165,0.00027,NA,5,1,18.663,17.557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Salinity.Min+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518359735632,155.376728464939,0.00026,NA,6,2,18.663,17.558,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518368273949,155.376718733377,0.00029,NA,7,3,18.663,17.558,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518373419788,155.376797746285,0.00026,NA,7,3,18.663,17.558,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Latitude+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",125.518390363509,155.376937729997,3e-04,NA,6,2,18.663,17.558,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"BottomVegCover+Dissolved.oxygen.Min+Rocks+Sand","BottomVegCover+Dissolved.oxygen.Min+Rocks+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + Rocks + Sand",125.535602332627,162.39529479914,4e-04,NA,5,0,18.681,24.576,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",125.535602780538,162.395294743879,5e-04,NA,7,2,18.681,24.576,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min+Rocks+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min+Rocks+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",125.535603295492,162.395284894775,0.00041,NA,6,1,18.681,24.576,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","BottomVegCover+Dissolved.oxygen.Min.by.Sand+Rocks+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",125.535604292156,162.395294555521,0.00049,NA,6,1,18.681,24.576,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_River+HA_PA+Rocks+ST_Oysters","Dist_To_River+HA_PA+Rocks+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + HA_PA + Rocks + ST_Oysters",125.548234636265,162.909756692644,0.00055,NA,5.01,0,18.693,25.091,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"Dist_To_River.by.ST_Oysters+HA_PA+Rocks+ST_Oysters","Dist_To_River.by.ST_Oysters+HA_PA+Rocks+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Rocks + ST_Oysters",125.548249729158,162.90971150437,0.00058,NA,6.01,1,18.693,25.09,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"Rocks+Sand+Temperature.Min.te.BottomVegCover","Rocks+Sand+Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Sand",125.548430719993,174.622719703018,0.00029,NA,5.7,0,18.693,36.804,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_River.te.Latitude+HA_PA+Rocks","Dist_To_River.te.Latitude+HA_PA+Rocks","te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + Rocks",125.558668044433,172.216669895849,0.00622,NA,5.47,0,18.704,34.397,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"Dist_To_River.te.Primary.productivity.Max+Rocks+ST_Oysters","Dist_To_River.te.Primary.productivity.Max+Rocks+ST_Oysters","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Oysters",125.584098489135,166.194227750841,0.00051,NA,4.87,0,18.729,28.375,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.Rocks+Dissolved.oxygen.Min+Mud+Rocks","Depth.by.Rocks+Dissolved.oxygen.Min+Mud+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",125.589208601653,166.832172403149,0.00051,NA,6,0,18.734,29.013,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.by.Rocks+Rocks+Sand","BottomVegCover+Dissolved.oxygen.Min.by.Rocks+Rocks+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",125.597911002076,162.292575230244,0.00036,NA,6,1,18.743,24.473,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Rocks+Rocks+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.by.Rocks+Rocks+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",125.597927170256,162.292654077668,0.00036,NA,7,2,18.743,24.473,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+HA_PA+SY_PA","Dist_To_Shore.te.Dist_To_River+HA_PA+SY_PA","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + SY_PA",125.613182306171,169.823041199227,0.00043,NA,5.25,0,18.758,32.004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.te.Salinity.Min+HA_PA+ST_Oysters","Dist_To_River.te.Salinity.Min+HA_PA+ST_Oysters","te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + ST_Oysters",125.632005457263,171.5214799521,0.00048,NA,5.36,0,18.777,33.702,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_River.by.Rocks+Mud+Rocks+ST_Oysters","Dist_To_River.by.Rocks+Mud+Rocks+ST_Oysters","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks + ST_Oysters",125.63621105538,167.554438262178,0.00059,NA,6.03,0,18.781,29.735,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
