"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min","BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.by.ST_Oysters+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",624.562863884495,675.257138514199,0.00394,NA,7,0,52.72,59.309,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+HA_PA+Salinity.Min+ST_Oysters","Dist_To_River.by.ST_Oysters+HA_PA+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",624.567278693627,669.855987575991,0.0055,NA,6.05,0,52.725,53.908,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Depth.by.TH_PA+Rocks+Sand+TH_PA","Depth.by.TH_PA+Rocks+Sand+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",624.568678320143,670.443615733943,0.00172,NA,6.69,1,52.726,54.496,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Latitude.by.Sand+Rocks+Sand+ST_Oysters","Latitude.by.Sand+Rocks+Sand+ST_Oysters","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand + ST_Oysters",624.569266902648,688.616600376088,0.00369,NA,7.99,0,52.727,72.669,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
"Dist_To_River.te.Salinity.Min+Mud+Rocks","Dist_To_River.te.Salinity.Min+Mud+Rocks","te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + Rocks",624.579986102517,688.669443580889,0.00653,NA,8.05,0,52.737,72.722,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore+Mud+Rocks","Dist_To_Shore+Mud+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + Rocks",624.59159811947,653.774107964763,0.00217,NA,4,0,52.749,37.826,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",624.599933843685,669.05722013964,0.00447,NA,5.92,0,52.757,53.109,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.te.Primary.productivity.Max","Dist_To_River.te.Primary.productivity.Max","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",624.602411341836,669.246635175198,0.00357,NA,5.39,0,52.76,53.299,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min+ST_Oysters","Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min+ST_Oysters","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",624.602545337738,669.884921901753,0.00549,NA,6.05,0,52.76,53.937,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.te.Primary.productivity.Max+HA_PA+SY_PA","Dist_To_River.te.Primary.productivity.Max+HA_PA+SY_PA","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + SY_PA",624.63034916293,682.763692015958,0.00437,NA,7.25,0,52.788,66.816,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",624.676363600996,668.962891771944,0.00462,NA,6.91,1,52.834,53.015,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min+Rocks+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min+Rocks+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",624.680544704475,693.919667508256,0.00446,NA,8.21,0,52.838,77.972,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Mud+Sand+Temperature.Min","BottomVegCover+Mud+Sand+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud + Sand",624.69731163274,674.351125900857,0.00246,NA,6.28,0,52.855,58.403,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Salinity.Min+Sand","Dist_To_River+Salinity.Min+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Sand",624.707704460425,656.39861874894,0.00526,NA,4.15,0,52.865,40.451,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Latitude.by.SY_PA+Rocks+Sand+SY_PA","Latitude.by.SY_PA+Rocks+Sand+SY_PA","s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Rocks + Sand + SY_PA",624.708444414731,672.918284624601,0.00378,NA,7.23,1,52.866,56.97,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"HA_PA+Latitude.by.Mud+Mud+TH_PA","HA_PA+Latitude.by.Mud+Mud+TH_PA","s(Latitude, by = Mud, k = 4, bs = ""ts"") + HA_PA + Mud + TH_PA",624.712548496894,678.99371818933,0.00339,NA,7.12,0,52.87,63.046,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
"Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks","Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",624.717734710101,653.884444648536,0.00211,NA,6,2,52.875,37.937,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Rocks+Dissolved.oxygen.Min+Mud+Rocks","Depth.by.Rocks+Dissolved.oxygen.Min+Mud+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",624.7183768808,668.038831976567,0.0019,NA,6.71,1,52.876,52.091,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"Depth.by.Mud+Mud+ST_Oysters+SY_PA","Depth.by.Mud+Mud+ST_Oysters+SY_PA","s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters + SY_PA",624.761152087969,667.887431298306,0.00169,NA,6.69,1,52.919,51.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"Dist_To_Shore.by.Rocks+HA_PA+Rocks","Dist_To_Shore.by.Rocks+HA_PA+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",624.783847893907,653.974111280081,0.00208,NA,5,1,52.941,38.026,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Dist_To_River.by.SY_PA+Rocks+Salinity.Min.by.Rocks+SY_PA","Dist_To_River.by.SY_PA+Rocks+Salinity.Min.by.Rocks+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",624.78399237912,670.997075705208,0.00516,NA,7.97,2,52.941,55.049,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_Shore.by.SY_PA+Rocks+Salinity.Min+SY_PA","Dist_To_Shore.by.SY_PA+Rocks+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",624.802208238942,665.991612246279,0.00246,NA,6,0,52.96,50.044,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.ST_Oysters+HA_PA+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River.by.ST_Oysters+HA_PA+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",624.806154772251,669.974637986574,0.00531,NA,7.06,1,52.964,54.027,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","Dist_To_River.by.ST_Oysters+Rocks+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + ST_Oysters",624.835009798291,670.007529302258,0.00531,NA,7.06,1,52.992,54.06,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.by.Rocks+Rocks+Temperature.Min","Dist_To_River.by.Rocks+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",624.842395712139,671.476699723766,0.0034,NA,6.01,0,53,55.529,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.SY_PA+Rocks+Salinity.Min.by.SY_PA+SY_PA","Dist_To_Shore.by.SY_PA+Rocks+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",624.84867958504,670.795450180386,0.00256,NA,7,0,53.006,54.848,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Depth.by.Mud+Mud+Sand+ST_Mangroves","Depth.by.Mud+Mud+Sand+ST_Mangroves","s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + Sand + ST_Mangroves",624.857997088669,667.92744296137,0.00162,NA,6.67,1,53.015,51.98,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"Dist_To_River.by.HA_PA+HA_PA+Primary.productivity.Max+SY_PA","Dist_To_River.by.HA_PA+HA_PA+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",624.880666055524,676.691115785987,0.00413,NA,7.17,0,53.038,60.743,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",624.887755582768,679.708576830021,0.00277,NA,8.21,1,53.045,63.761,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",624.893885240584,676.532411422231,0.00346,NA,6.92,0,53.051,60.585,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River+Rocks+Salinity.Min.by.Rocks+SY_PA","Dist_To_River+Rocks+Salinity.Min.by.Rocks+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",624.895796517808,671.212899821243,0.00515,NA,6.98,1,53.053,55.265,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.HA_PA+ST_Oysters","Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.HA_PA+ST_Oysters","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + ST_Oysters",624.905949755761,675.492644126881,0.00529,NA,7.12,0,53.063,59.545,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Dist_To_River.te.Primary.productivity.Max+Rocks+SY_PA","Dist_To_River.te.Primary.productivity.Max+Rocks+SY_PA","te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",624.915529998779,683.095161686212,0.00436,NA,7.26,0,53.073,67.147,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.TH_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","Dist_To_River.by.TH_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",624.915678183433,680.839458069874,0.00417,NA,8.32,1,53.073,64.892,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_River.by.ST_Oysters+Mud+Salinity.Min.by.Mud+ST_Oysters","Dist_To_River.by.ST_Oysters+Mud+Salinity.Min.by.Mud+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",624.927779996208,676.080440997505,0.00621,NA,7.05,0,53.085,60.133,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"Rocks+Salinity.Min.by.Rocks+Sand+TH_PA","Rocks+Salinity.Min.by.Rocks+Sand+TH_PA","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",624.935094511821,668.758790665684,0.00192,NA,6.86,1,53.092,52.811,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
"Sand+ST_Oysters+Temperature.Min.te.BottomVegCover","Sand+ST_Oysters+Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",624.95597340779,698.930151342959,0.00485,NA,8.69,0,53.113,82.982,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"Depth.te.Dissolved.oxygen.Min+SY_PA","Depth.te.Dissolved.oxygen.Min+SY_PA","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",624.997328493562,679.829967497065,0.00356,NA,6.33,0,53.155,63.882,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","Dist_To_River.by.Rocks+Rocks+Temperature.Min.by.Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",625.014131838074,671.34432422694,0.00337,NA,7.01,1,53.172,55.396,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Sand+Primary.productivity.Max.by.Sand+Sand+TH_PA","Dist_To_River.by.Sand+Primary.productivity.Max.by.Sand+Sand+TH_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",625.050901590282,676.879896513634,0.00354,NA,7,0,53.208,60.932,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.Sand+Sand","Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.Sand+Sand","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",625.053358099475,684.069833868385,0.00647,NA,7.97,0,53.211,68.122,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"BottomVegCover+Primary.productivity.Max.by.ST_Oysters+Sand+ST_Oysters","BottomVegCover+Primary.productivity.Max.by.ST_Oysters+Sand+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = ST_Oysters, k = 4, bs = ""ts"") + Sand + ST_Oysters",625.059889291202,664.247996380603,0.00438,NA,6.05,1,53.217,48.3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min","Dist_To_River.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",625.060845291454,677.404710457053,0.00469,NA,6.58,0,53.218,61.457,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","Dist_To_Shore.by.Rocks+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",625.061318190345,654.204379354064,0.0021,NA,5,1,53.219,38.256,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"HA_PA+Latitude.by.TH_PA+Mud+TH_PA","HA_PA+Latitude.by.TH_PA+Mud+TH_PA","s(Latitude, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + Mud + TH_PA",625.093319032528,677.166418256048,0.00375,NA,7.12,0,53.251,61.219,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
"Dist_To_River+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","Dist_To_River+HA_PA+Primary.productivity.Max.by.HA_PA+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",625.10873050111,679.881414690873,0.00277,NA,7.2,0,53.266,63.934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.by.ST_Oysters+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","Dist_To_River.by.ST_Oysters+Primary.productivity.Max.by.SY_PA+ST_Oysters+SY_PA","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",625.11447119573,670.156544499467,0.00404,NA,7,1,53.272,54.209,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Mud+ST_Oysters+Temperature.Min.te.BottomVegCover","Mud+ST_Oysters+Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",625.118410637126,698.749198434058,0.00491,NA,8.67,0,53.276,82.801,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.HA_PA+HA_PA+Primary.productivity.Max.by.HA_PA","Dist_To_River.by.HA_PA+HA_PA+Primary.productivity.Max.by.HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",625.120581601948,675.786951719686,0.00232,NA,7.13,0,53.278,59.839,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Depth.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min","Depth.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",625.133277269552,684.50833898141,0.00357,NA,7.31,0,53.291,68.56,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River.by.HA_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",625.180140590064,683.053571523708,0.00487,NA,8.06,0,53.338,67.106,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_River.te.Dissolved.oxygen.Min+Sand+Temperature.Min.by.Sand","Dist_To_River.te.Dissolved.oxygen.Min+Sand+Temperature.Min.by.Sand","s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",625.196166617802,679.859464093816,0.00479,NA,7.57,1,53.354,63.912,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River+Salinity.Min","Dist_To_River+Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",625.217110648306,656.870543806153,0.00506,NA,3.97,0,53.374,40.923,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.by.SY_PA+Primary.productivity.Max+SY_PA","Dist_To_River.by.SY_PA+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",625.23212558418,665.093654247306,0.00366,NA,6.03,1,53.39,49.146,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.ST_Oysters+Rocks+Sand+ST_Oysters","Depth.by.ST_Oysters+Rocks+Sand+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + Rocks + Sand + ST_Oysters",625.239180446945,668.576688349382,0.00165,NA,6.74,1,53.397,52.629,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"Dist_To_River.by.SY_PA+HA_PA+Latitude.by.HA_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Latitude.by.HA_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Latitude, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",625.252050933821,679.261690580422,0.00381,NA,7.87,1,53.409,63.314,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Depth.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min.by.SY_PA","Depth.te.Dissolved.oxygen.Min+SY_PA+Temperature.Min.by.SY_PA","s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",625.259721305658,683.568544886545,0.00357,NA,8.31,1,53.417,67.621,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Latitude.by.SY_PA+Rocks+ST_Oysters+SY_PA","Latitude.by.SY_PA+Rocks+ST_Oysters+SY_PA","s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Rocks + ST_Oysters + SY_PA",625.266919084789,672.840163643331,0.00383,NA,7.14,1,53.424,56.892,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"BottomVegCover.by.ST_Oysters+Primary.productivity.Max.by.Sand+Sand+ST_Oysters","BottomVegCover.by.ST_Oysters+Primary.productivity.Max.by.Sand+Sand+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",625.288189012339,678.339171496284,0.00499,NA,7,0,53.446,62.391,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"Dist_To_River+Mud+Sand+Temperature.Min.by.Sand","Dist_To_River+Mud+Sand+Temperature.Min.by.Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Mud + Sand",625.325024146506,674.746342823005,0.00365,NA,6.9,1,53.482,58.798,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_River+Primary.productivity.Max+SY_PA","Dist_To_River+Primary.productivity.Max+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + SY_PA",625.33184094158,665.248817149097,0.00367,NA,5.04,0,53.489,49.301,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_River.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","Dist_To_River.by.Rocks+Rocks+SY_PA+Temperature.Min.by.SY_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",625.332617976367,678.857823118117,0.00423,NA,7.98,1,53.49,62.91,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.SY_PA+HA_PA+Salinity.Min+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",625.338662618758,671.727638518503,0.00517,NA,6.99,1,53.496,55.78,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"HA_PA+Latitude+Rocks+TH_PA","HA_PA+Latitude+Rocks+TH_PA","s(Latitude, k = 4, bs = ""ts"") + HA_PA + Rocks + TH_PA",625.348007043678,673.080904829384,0.00342,NA,6.15,0,53.505,57.133,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min.by.Rocks+Rocks+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",625.349515533204,694.746254682382,0.0045,NA,9.21,1,53.507,78.798,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
