"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks+ST_Oysters","Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks+ST_Oysters","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",709.960130740177,765.621917384963,5e-04,NA,8.69,1,56.291,69.682,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.TH_PA+Rocks+TH_PA","Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.TH_PA+Rocks+TH_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",709.972359443996,761.783675265115,0.00733,NA,8.62,2,56.303,65.844,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River.by.Sand+Primary.productivity.Max.by.Rocks+Rocks+Sand","Dist_To_River.by.Sand+Primary.productivity.Max.by.Rocks+Rocks+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",709.972614703727,760.961307920488,0.00623,NA,8.75,2,56.303,65.022,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"HA_PA+Primary.productivity.Max.by.HA_PA+Rocks+TH_PA","HA_PA+Primary.productivity.Max.by.HA_PA+Rocks+TH_PA","s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks + TH_PA",709.983621314179,767.62090311638,0.00587,NA,7.6,0,56.314,71.681,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"Dist_To_Shore.by.Sand+Primary.productivity.Max.by.TH_PA+Sand+TH_PA","Dist_To_Shore.by.Sand+Primary.productivity.Max.by.TH_PA+Sand+TH_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",710.014175905841,762.855296202789,0.00726,NA,8.63,1,56.345,66.916,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.by.Sand+Primary.productivity.Max.by.Sand+Rocks+Sand","Dist_To_Shore.by.Sand+Primary.productivity.Max.by.Sand+Rocks+Sand","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",710.079132326439,763.173216868055,0.00637,NA,8.69,1,56.41,67.233,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","BottomVegCover+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",710.099071811441,784.626451220389,0.00682,NA,8.84,0,56.43,88.687,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.ST_Mangroves+HA_PA+ST_Mangroves+SY_PA","Dist_To_Shore.by.ST_Mangroves+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",710.143624664434,750.039303663944,0.0053,NA,6,0,56.474,54.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Dist_To_River+Dist_To_Shore+Salinity.Min.by.TH_PA+TH_PA","Dist_To_River+Dist_To_Shore+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",710.151703428547,757.1638516227,0.0057,NA,7.38,1,56.482,61.224,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore+Salinity.Min.by.TH_PA+TH_PA","Dist_To_Shore+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",710.151832192755,757.164423390429,0.0057,NA,6.38,0,56.482,61.225,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","Dist_To_Shore.by.ST_Oysters+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",710.224547543675,764.329004628962,0.00069,NA,8.36,1,56.555,68.389,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","Dist_To_Shore+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",710.224589026383,764.329265895747,0.00069,NA,7.36,0,56.555,68.39,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Sand+Rocks+Sand","Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Sand+Rocks+Sand","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",710.23396395273,762.368146279479,0.00636,NA,8.69,2,56.565,66.428,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore+Sand","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",710.2951652455,782.369973698952,0.00747,NA,8.32,0,56.626,86.43,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.SY_PA+Mud+ST_Mangroves+SY_PA","Dist_To_River.by.SY_PA+Mud+ST_Mangroves+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + Mud + ST_Mangroves + SY_PA",710.303999615589,746.847232606866,0.00516,NA,6,1,56.635,50.907,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"HA_PA+Primary.productivity.Max.by.HA_PA+Sand+TH_PA","HA_PA+Primary.productivity.Max.by.HA_PA+Sand+TH_PA","s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand + TH_PA",710.345780579822,767.986746592583,0.00584,NA,7.6,0,56.676,72.047,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"Primary.productivity.Max.by.Rocks+Rocks+Sand+TH_PA","Primary.productivity.Max.by.Rocks+Rocks+Sand+TH_PA","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",710.422854258174,762.703837238536,0.00651,NA,7.73,1,56.753,66.764,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_Shore.by.Rocks+Mud+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_Shore.by.Rocks+Mud+Primary.productivity.Max.by.Rocks+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",710.446901179036,767.688895061762,0.00633,NA,8.69,1,56.777,71.749,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dist_To_River+Rocks+SY_PA","Dist_To_Shore.te.Dist_To_River+Rocks+SY_PA","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",710.452230872263,776.246394672029,0.00693,NA,7.95,0,56.783,80.307,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Rocks+Salinity.Min.by.TH_PA+TH_PA","Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",710.457680619156,760.06289437001,0.005,NA,6.45,0,56.788,64.123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.TH_PA+TH_PA","Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",710.458660477936,760.067509792608,0.005,NA,8.45,2,56.789,64.128,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River+Rocks+Salinity.Min.by.TH_PA+TH_PA","Dist_To_River+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",710.459235674404,760.070205517949,0.005,NA,7.45,1,56.79,64.13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Salinity.Min.by.TH_PA+Sand+TH_PA","Salinity.Min.by.TH_PA+Sand+TH_PA","s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",710.472133876173,760.190157382904,0.00495,NA,6.45,0,56.803,64.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_River+Salinity.Min.by.TH_PA+Sand+TH_PA","Dist_To_River+Salinity.Min.by.TH_PA+Sand+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",710.47355674577,760.196819026945,0.00495,NA,7.45,1,56.804,64.257,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_Shore+Primary.productivity.Max.by.Rocks+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks",710.476024276921,753.99738554437,0.00616,NA,6.67,1,56.807,58.058,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.ST_Mangroves+Mud+ST_Mangroves+SY_PA","Dist_To_Shore.by.ST_Mangroves+Mud+ST_Mangroves+SY_PA","s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves + SY_PA",710.478628225614,750.893651891182,0.00516,NA,6,0,56.809,54.954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"BottomVegCover.by.Sand+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","BottomVegCover.by.Sand+Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",710.512013211847,785.559332134559,0.00681,NA,9.91,1,56.843,89.62,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"Rocks+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","Rocks+Salinity.Min.by.TH_PA+ST_Oysters+TH_PA","s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + ST_Oysters + TH_PA",710.572159413147,767.325025495217,0.00064,NA,7.43,0,56.903,71.385,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA+ST_Oysters","Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA+ST_Oysters","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA + ST_Oysters",710.584366667461,784.539910253795,0.00096,NA,8.88,0,56.915,88.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Salinity.Min.by.TH_PA+Sand+ST_Oysters+TH_PA","Salinity.Min.by.TH_PA+Sand+ST_Oysters+TH_PA","s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + ST_Oysters + TH_PA",710.606246863927,767.476510380653,0.00064,NA,7.43,0,56.937,71.537,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"Dist_To_River.by.Sand+Salinity.Min.by.TH_PA+Sand+TH_PA","Dist_To_River.by.Sand+Salinity.Min.by.TH_PA+Sand+TH_PA","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",710.612629799103,762.204802814443,0.00497,NA,8.45,2,56.943,66.265,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.te.Dist_To_River+SY_PA","Dissolved.oxygen.Min+Dist_To_Shore.te.Dist_To_River+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",710.6315537271,757.705918332915,0.00583,NA,6.86,1,56.962,61.766,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.te.Dist_To_River+Sand+SY_PA","Dist_To_Shore.te.Dist_To_River+Sand+SY_PA","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Sand + SY_PA",710.706132886302,776.389661593182,0.00695,NA,7.94,0,57.037,80.45,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Mud+Primary.productivity.Max.by.Rocks+Rocks","Mud+Primary.productivity.Max.by.Rocks+Rocks","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",710.747783773008,755.682922318498,0.00577,NA,6.73,1,57.078,59.743,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River+Primary.productivity.Max.by.Rocks+Rocks+Sand","Dist_To_River+Primary.productivity.Max.by.Rocks+Rocks+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",710.751927325744,761.580581816638,0.00616,NA,7.75,1,57.082,65.641,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_Shore.by.Rocks+Primary.productivity.Max.by.Rocks+Rocks","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks",710.769248660231,759.78560051516,0.0062,NA,7.68,1,57.1,63.846,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Sand+HA_PA+Primary.productivity.Max.by.HA_PA+Sand","Dist_To_River.by.Sand+HA_PA+Primary.productivity.Max.by.HA_PA+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",710.773786746789,767.614649276904,0.00547,NA,8.63,1,57.104,71.675,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River.by.Mud+Mud+Primary.productivity.Max.by.Rocks+Rocks","Dist_To_River.by.Mud+Mud+Primary.productivity.Max.by.Rocks+Rocks","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",710.829747032098,766.436702168373,0.0061,NA,8.75,1,57.16,70.497,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore+HA_PA+ST_Mangroves+SY_PA","Dist_To_Shore+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",710.882054597192,747.342945839379,0.00521,NA,5,0,57.213,51.403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Primary.productivity.Max.by.Rocks+Rocks","Primary.productivity.Max.by.Rocks+Rocks","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks",710.941873289867,747.918920263508,0.00566,NA,5.72,1,57.272,51.979,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",711.02957159743,777.846006614653,0.00646,NA,7.89,0,57.36,81.906,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dist_To_River.by.SY_PA+ST_Mangroves+ST_Oysters+SY_PA","Dist_To_River.by.SY_PA+ST_Mangroves+ST_Oysters+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters + SY_PA",711.125534477662,747.628270775933,0.00069,NA,6,1,57.456,51.689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"Depth+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Depth+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.132031900758,740.348565751065,0.00495,NA,6,2,57.463,44.409,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.132230795019,740.349200080048,0.00495,NA,5,1,57.463,44.409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Depth.by.ST_Mangroves+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Depth.by.ST_Mangroves+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.132608060028,740.353147228359,0.00495,NA,7,3,57.463,44.413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River.by.TH_PA+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+TH_PA","Dist_To_River.by.TH_PA+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",711.210073752298,754.069891787924,0.00508,NA,7.02,1,57.541,58.13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"HA_PA+Primary.productivity.Max.by.Rocks+Rocks+Sand","HA_PA+Primary.productivity.Max.by.Rocks+Rocks+Sand","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks + Sand",711.212258428871,762.684836122805,0.00578,NA,7.75,1,57.543,66.745,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"Dist_To_River.by.SY_PA+HA_PA+ST_Mangroves+SY_PA","Dist_To_River.by.SY_PA+HA_PA+ST_Mangroves+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + ST_Mangroves + SY_PA",711.235994348186,747.759305315404,0.00511,NA,6,1,57.567,51.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"Dist_To_River.by.SY_PA+Mud+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+Mud+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",711.324315978119,756.526879828129,0.00922,NA,7.02,1,57.655,60.587,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"Dist_To_Shore+Mud+ST_Mangroves+SY_PA","Dist_To_Shore+Mud+ST_Mangroves+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + Mud + ST_Mangroves + SY_PA",711.378593034642,747.72021755879,0.00514,NA,5,0,57.709,51.78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"Depth.by.SY_PA+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","Depth.by.SY_PA+Dist_To_River.by.SY_PA+ST_Mangroves+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.393457153116,744.01726972595,0.00502,NA,7,2,57.724,48.078,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_Shore.by.Sand+Salinity.Min.by.TH_PA+Sand+TH_PA","Dist_To_Shore.by.Sand+Salinity.Min.by.TH_PA+Sand+TH_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",711.409627002187,767.272642017548,0.00545,NA,8.41,1,57.74,71.333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore+Rocks+Salinity.Min.by.TH_PA+TH_PA","Dist_To_Shore+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",711.434738318834,765.842847560534,0.00585,NA,7.37,0,57.765,69.903,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_Shore+Salinity.Min.by.TH_PA+Sand+TH_PA","Dist_To_Shore+Salinity.Min.by.TH_PA+Sand+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",711.439323572088,765.823755420495,0.00574,NA,7.38,0,57.77,69.884,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Primary.productivity.Max.by.Rocks+Rocks+Sand+ST_Oysters","Primary.productivity.Max.by.Rocks+Rocks+Sand+ST_Oysters","s(Primary.productivity.Max, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand + ST_Oysters",711.481846926908,762.854548203575,0.00055,NA,7.73,1,57.812,66.915,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_River.by.SY_PA+HA_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",711.483379829146,757.093276403618,0.00926,NA,7.03,1,57.814,61.154,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.TH_PA+TH_PA","Dist_To_Shore.by.Rocks+Rocks+Salinity.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = TH_PA, k = 4, bs = ""ts"") + Rocks + TH_PA",711.53106716834,767.31604054787,0.00563,NA,8.4,1,57.862,71.376,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Primary.productivity.Max.by.TH_PA+Rocks+Sand+TH_PA","Primary.productivity.Max.by.TH_PA+Rocks+Sand+TH_PA","s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Rocks + Sand + TH_PA",711.542971353292,762.100780531212,0.00679,NA,7.66,1,57.874,66.161,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"Dist_To_Shore+HA_PA+Salinity.Min.by.SY_PA+SY_PA","Dist_To_Shore+HA_PA+Salinity.Min.by.SY_PA+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",711.56365005951,756.528405780193,0.00873,NA,6,0,57.894,60.589,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+SY_PA","Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+SY_PA","s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.584916144411,744.627056162964,0.00491,NA,5,0,57.915,48.687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_River+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+SY_PA","Dist_To_River+Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + SY_PA",711.600466946782,744.74618109089,0.00491,NA,6,1,57.931,48.806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+ST_Oysters+SY_PA","Dist_To_Shore.by.ST_Mangroves+ST_Mangroves+ST_Oysters+SY_PA","s(Dist_To_Shore, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters + SY_PA",711.635346934048,751.944393098548,0.00118,NA,6,0,57.966,56.005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"Dist_To_Shore.te.Dist_To_River+ST_Mangroves","Dist_To_Shore.te.Dist_To_River+ST_Mangroves","te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + ST_Mangroves",711.652149362528,770.628317882984,0.00493,NA,6.99,0,57.983,74.689,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
