"","Site","Sediment_Depth_Factor","Quadrat","OLOI","ILOI","OM_g_per_sqm","IOM_accum_per_sqm","Shell_accum_per_sqm","Rhizome_accum_per_sqm","OC_Stock_accum_per_sqm","IOC_Stock_accum_per_sqm","Total_C_accum_g_per_sqm","Region","month","year","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Thalassia.testudinum","Syringodium.filiforme","Halodule.wrightii","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Seagrass_Spp","Algal_Spp","Total_Seagrass_Cover","Total_Algae_Cover","Seagrass_Biomass_g_per_sqm","Macro_Algae_Biomass_g_per_sqm","Thalassia_testudinum_g_per_sqm","Syringodium_filiforme_g_per_sqm","Halodule_wrightii_g_per_sqm","Latitude","Longitude","Depth_m","Secchi_m","Temperature.Mean","Current.Velocity.Max","Salinity.Min","Chlorophyll.Mean","Nitrate.Mean","Phosphate.Mean","Light.bottom.Min","Par.Mean","Dist_To_River","Dist_To_Shore","Percent_Shell","Percent_Gravel","Percent_Coarse","Percent_Medium","Percent_Fine","Percent_Silt","Meadow.Structure","Cover_Level","TH_PA","SY_PA","HA_PA","Factor"
"199","SMAR14","deep",1,2.77725,0.7565,661.1025864403,173.631737500112,0,3.19464398450004,231.403628862021,20.8358085000134,252.239437362034,"Saint Marks",8,2019,40,25,60,90,95,0,0,5.66666666666667,1,34,0,0,95,5,85.5,4.5,89.3184,34.0944,89.3184,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.27,38.16,58.43,0.31,0.13,"Continuous","high",1,0,0,"Seagrass"
"200","SMAR14","deep",1,2.77725,0.7565,661.1025864403,173.631737500112,0,3.19464398450004,231.403628862021,20.8358085000134,252.239437362034,"Saint Marks",8,2019,40,25,60,90,95,0,0,5.66666666666667,1,34,0,0,95,5,85.5,4.5,89.3184,34.0944,89.3184,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.27,38.16,58.43,0.31,0.13,"Continuous","high",1,0,0,"Seagrass"
"201","SMAR14","deep",2,2.0895,0.5025,527.558450441905,127.020278276997,0,0,164.538359907616,15.2424333932397,179.780793300856,"Saint Marks",8,2019,25,100,75,100,50,0,0,9.33333333333333,4.16666666666667,56,0,0,50,50,50,50,109.824,43.416,109.824,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.43,35.565,43.77,19.625,0.325,"Continuous","high",1,0,0,"Seagrass"
"202","SMAR14","deep",2,2.0895,0.5025,527.558450441905,127.020278276997,0,0,164.538359907616,15.2424333932397,179.780793300856,"Saint Marks",8,2019,25,100,75,100,50,0,0,9.33333333333333,4.16666666666667,56,0,0,50,50,50,50,109.824,43.416,109.824,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.43,35.565,43.77,19.625,0.325,"Continuous","high",1,0,0,"Seagrass"
"203","SMAR14","deep",3,2.164,0.67,504.839721244334,156.49623455576,2.91094973105023,0,158.102971637602,18.7795481466912,176.882519784293,"Saint Marks",8,2019,40,100,90,98,98,0,0,10.5,0.5,63,0,0,98,2,96.04,1.96,91.9744,22.976,91.9744,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.06,25.86,43.24,29.34,1.18,"Continuous","high",1,0,0,"Seagrass"
"204","SMAR14","deep",3,2.164,0.67,504.839721244334,156.49623455576,2.91094973105023,0,158.102971637602,18.7795481466912,176.882519784293,"Saint Marks",8,2019,40,100,90,98,98,0,0,10.5,0.5,63,0,0,98,2,96.04,1.96,91.9744,22.976,91.9744,0,0,30.0747,-84.1056,0.9,0.9,23.5307674407959,0.0888417735695839,31.4893836975098,0.174319341778755,5.47537231445312,0.000642850704025477,12.3540172576904,40.1379203796387,11.13643689,1.84757256507874,0,0.06,25.86,43.24,29.34,1.18,"Continuous","high",1,0,0,"Seagrass"
"205","SMAR23","shallow",1,4.53833333333333,2.80583333333333,848.404604366647,526.419109650985,295.44495165792,68.8924769681887,340.310819911088,63.1702931581182,403.481113069206,"Saint Marks",8,2019,60,10,40,90,70,0,0,7.33333333333333,3.16666666666667,44,0,0,70,30,63,27,205.464,11.832,200.3808,5.08319999999999,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.12,0.44,20.445,44.085,33.405,0.94,"Continuous","high",1,0,0,"Seagrass"
"206","SMAR23","shallow",1,4.53833333333333,2.80583333333333,848.404604366647,526.419109650985,295.44495165792,68.8924769681887,340.310819911088,63.1702931581182,403.481113069206,"Saint Marks",8,2019,60,10,40,90,70,0,0,7.33333333333333,3.16666666666667,44,0,0,70,30,63,27,205.464,11.832,200.3808,5.08319999999999,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.12,0.44,20.445,44.085,33.405,0.94,"Continuous","high",1,0,0,"Seagrass"
"207","SMAR23","shallow",2,2.89966666666667,3.25166666666667,633.104841682447,704.735502692846,389.60677473774,86.4239595292031,227.430779706729,84.5682603231416,311.999040029871,"Saint Marks",8,2019,40,10,40,100,90,0,0,6.83333333333333,1.66666666666667,41,0,0,90,10,90,10,235.11872,2.2704,234.80832,0,0.310399999999994,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,2.03,2.46,17.96,48.89,28.06,0.2,"Continuous","high",1,0,0,"Seagrass"
"208","SMAR23","shallow",2,2.89966666666667,3.25166666666667,633.104841682447,704.735502692846,389.60677473774,86.4239595292031,227.430779706729,84.5682603231416,311.999040029871,"Saint Marks",8,2019,40,10,40,100,90,0,0,6.83333333333333,1.66666666666667,41,0,0,90,10,90,10,235.11872,2.2704,234.80832,0,0.310399999999994,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,2.03,2.46,17.96,48.89,28.06,0.2,"Continuous","high",1,0,0,"Seagrass"
"209","SMAR23","shallow",3,5.30014285714286,4.29685714285714,915.696752066027,706.241161485938,263.409233290095,64.132522040741,381.929554327971,84.7489393783126,466.678493706284,"Saint Marks",8,2019,5,100,70,100,80,0,0,9.33333333333333,2.66666666666667,56,0,0,80,20,80,20,210.768,42.528,208.528,0,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.215,0.705,13.075,37.145,46.205,1.765,"Continuous","high",1,0,0,"Seagrass"
"210","SMAR23","shallow",3,5.30014285714286,4.29685714285714,915.696752066027,706.241161485938,263.409233290095,64.132522040741,381.929554327971,84.7489393783126,466.678493706284,"Saint Marks",8,2019,5,100,70,100,80,0,0,9.33333333333333,2.66666666666667,56,0,0,80,20,80,20,210.768,42.528,208.528,0,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.215,0.705,13.075,37.145,46.205,1.765,"Continuous","high",1,0,0,"Seagrass"
"211","SMAR23","deep",1,2.787,3.088,654.726537536461,723.127935640417,202.845502727534,0,232.671067352284,86.77535227685,319.446419629134,"Saint Marks",8,2019,60,10,40,90,70,0,0,7.33333333333333,3.16666666666667,44,0,0,70,30,63,27,205.464,11.832,200.3808,5.08319999999999,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.23,0.76,25.36,44.975,28.395,0.435,"Continuous","high",1,0,0,"Seagrass"
"212","SMAR23","deep",1,2.787,3.088,654.726537536461,723.127935640417,202.845502727534,0,232.671067352284,86.77535227685,319.446419629134,"Saint Marks",8,2019,60,10,40,90,70,0,0,7.33333333333333,3.16666666666667,44,0,0,70,30,63,27,205.464,11.832,200.3808,5.08319999999999,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.23,0.76,25.36,44.975,28.395,0.435,"Continuous","high",1,0,0,"Seagrass"
"213","SMAR23","deep",2,3.17233333333333,2.55233333333333,697.434117141451,565.351993310943,35.3261018208807,0,257.888994062206,67.8422391973132,325.731233259519,"Saint Marks",8,2019,40,10,40,100,90,0,0,6.83333333333333,1.66666666666667,41,0,0,90,10,90,10,235.11872,2.2704,234.80832,0,0.310399999999994,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.13,0.705,23.725,53.73,21.37,0.17,"Continuous","high",1,0,0,"Seagrass"
"214","SMAR23","deep",2,3.17233333333333,2.55233333333333,697.434117141451,565.351993310943,35.3261018208807,0,257.888994062206,67.8422391973132,325.731233259519,"Saint Marks",8,2019,40,10,40,100,90,0,0,6.83333333333333,1.66666666666667,41,0,0,90,10,90,10,235.11872,2.2704,234.80832,0,0.310399999999994,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0.13,0.705,23.725,53.73,21.37,0.17,"Continuous","high",1,0,0,"Seagrass"
"215","SMAR23","deep",3,3.325,5.285,636.160681058303,1086.10297400822,14.0613673449036,0,235.828843402334,130.332356880986,366.16120028332,"Saint Marks",8,2019,5,100,70,100,80,0,0,9.33333333333333,2.66666666666667,56,0,0,80,20,80,20,210.768,42.528,208.528,0,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0,0.26,16.41,40.47,39.57,2.25,"Continuous","high",1,0,0,"Seagrass"
"216","SMAR23","deep",3,3.325,5.285,636.160681058303,1086.10297400822,14.0613673449036,0,235.828843402334,130.332356880986,366.16120028332,"Saint Marks",8,2019,5,100,70,100,80,0,0,9.33333333333333,2.66666666666667,56,0,0,80,20,80,20,210.768,42.528,208.528,0,0,30.07869,-84.05362,1.1,1.1,23.5330924987793,0.0877916216850281,31.4936485290527,0.172312363982201,5.43648481369019,0.000634106050711125,13.2128419876099,40.3769874572754,6.102007985,2.49939489364624,0,0.26,16.41,40.47,39.57,2.25,"Continuous","high",1,0,0,"Seagrass"
"217","SMAR24","shallow",1,3.44816666666667,2.7885,694.32893963456,583.836853023986,229.792345294346,77.863793794674,260.2933412534,70.0604223628783,330.353763616278,"Saint Marks",8,2019,60,80,90,60,50,45,0,16.1666666666667,0,57,40,0,95,5,57,3,178.7424,7.5264,157.5696,20.9424,0,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.03,0.19,15.44,36.82,45.34,1.16,"Continuous","high",1,1,0,"Seagrass"
"218","SMAR24","shallow",1,3.44816666666667,2.7885,694.32893963456,583.836853023986,229.792345294346,77.863793794674,260.2933412534,70.0604223628783,330.353763616278,"Saint Marks",8,2019,60,80,90,60,50,45,0,16.1666666666667,0,57,40,0,95,5,57,3,178.7424,7.5264,157.5696,20.9424,0,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.03,0.19,15.44,36.82,45.34,1.16,"Continuous","high",1,1,0,"Seagrass"
"219","SMAR24","shallow",2,3.05557142857143,3.13071428571429,650.450448708375,669.877901667663,99.6700729946278,8.64122123551472,236.859365378356,80.3853482001195,317.244713578476,"Saint Marks",8,2019,60,25,90,40,50,45,0,14.8333333333333,0,49,40,0,95,5,38,2,152.4608,6.1856,130.1328,18.0416,4.2864,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0,1.835,20.585,39.105,37.625,0.375,"Continuous","low",1,1,0,"Seagrass"
"220","SMAR24","shallow",2,3.05557142857143,3.13071428571429,650.450448708375,669.877901667663,99.6700729946278,8.64122123551472,236.859365378356,80.3853482001195,317.244713578476,"Saint Marks",8,2019,60,25,90,40,50,45,0,14.8333333333333,0,49,40,0,95,5,38,2,152.4608,6.1856,130.1328,18.0416,4.2864,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0,1.835,20.585,39.105,37.625,0.375,"Continuous","low",1,1,0,"Seagrass"
"221","SMAR24","shallow",3,2.3755,2.354,546.567239991428,540.086923170668,231.412280596654,15.4346119920375,179.370135108341,64.8104307804802,244.180565888821,"Saint Marks",8,2019,50,20,95,70,55,40,0,15.5,0,42,51,0,95,5,66.5,3.5,181.0048,1.72640000000001,152.4384,22.2464,4.4,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0,0.64,19.11,42.62,36.48,0.2,"Continuous","high",1,1,0,"Seagrass"
"222","SMAR24","shallow",3,2.3755,2.354,546.567239991428,540.086923170668,231.412280596654,15.4346119920375,179.370135108341,64.8104307804802,244.180565888821,"Saint Marks",8,2019,50,20,95,70,55,40,0,15.5,0,42,51,0,95,5,66.5,3.5,181.0048,1.72640000000001,152.4384,22.2464,4.4,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0,0.64,19.11,42.62,36.48,0.2,"Continuous","high",1,1,0,"Seagrass"
"223","SMAR24","deep",1,3.61266666666667,4.75933333333333,698.148368818397,921.278092897811,169.80540097793,0,267.745052607355,110.553371147737,378.298423755093,"Saint Marks",8,2019,60,80,90,60,50,45,0,16.1666666666667,0,57,40,0,95,5,57,3,178.7424,7.5264,157.5696,20.9424,0,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.15,0.845,21.765,37.715,37.99,1.085,"Continuous","high",1,1,0,"Seagrass"
"224","SMAR24","deep",1,3.61266666666667,4.75933333333333,698.148368818397,921.278092897811,169.80540097793,0,267.745052607355,110.553371147737,378.298423755093,"Saint Marks",8,2019,60,80,90,60,50,45,0,16.1666666666667,0,57,40,0,95,5,57,3,178.7424,7.5264,157.5696,20.9424,0,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.15,0.845,21.765,37.715,37.99,1.085,"Continuous","high",1,1,0,"Seagrass"
"225","SMAR24","deep",2,3.077,3.495,450.371287999264,508.483712257233,689.500381210626,0,163.319200718916,61.018045470868,224.337246189784,"Saint Marks",8,2019,60,25,90,40,50,45,0,14.8333333333333,0,49,40,0,95,5,38,2,152.4608,6.1856,130.1328,18.0416,4.2864,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,NA,NA,NA,NA,NA,NA,"Continuous","low",1,1,0,"Seagrass"
"226","SMAR24","deep",2,3.077,3.495,450.371287999264,508.483712257233,689.500381210626,0,163.319200718916,61.018045470868,224.337246189784,"Saint Marks",8,2019,60,25,90,40,50,45,0,14.8333333333333,0,49,40,0,95,5,38,2,152.4608,6.1856,130.1328,18.0416,4.2864,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,NA,NA,NA,NA,NA,NA,"Continuous","low",1,1,0,"Seagrass"
"227","SMAR24","deep",3,3.049,3.56166666666667,653.026838922314,759.837972036823,57.8736277037613,0,238.561076370043,91.1805566444187,329.741633014461,"Saint Marks",8,2019,50,20,95,70,55,40,0,15.5,0,42,51,0,95,5,66.5,3.5,181.0048,1.72640000000001,152.4384,22.2464,4.4,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.173333333333333,1.71333333333333,29.7233333333333,45.36,22.3166666666667,0.12,"Continuous","high",1,1,0,"Seagrass"
"228","SMAR24","deep",3,3.049,3.56166666666667,653.026838922314,759.837972036823,57.8736277037613,0,238.561076370043,91.1805566444187,329.741633014461,"Saint Marks",8,2019,50,20,95,70,55,40,0,15.5,0,42,51,0,95,5,66.5,3.5,181.0048,1.72640000000001,152.4384,22.2464,4.4,30.0701,-84.0508,1.25,1.25,23.519624710083,0.0868707373738289,31.4780044555664,0.173507571220398,5.45751762390137,0.000639128091279417,13.2648115158081,40.3157196044922,5.995940179,3.37391138076782,0.173333333333333,1.71333333333333,29.7233333333333,45.36,22.3166666666667,0.12,"Continuous","high",1,1,0,"Seagrass"
"229","SMAR25","shallow",1,4.53383333333333,4.01083333333333,924.376280836138,770.555118629973,353.524154907659,32.645396701326,377.640009928057,92.4666142355967,470.106624163654,"Saint Marks",8,2019,30,80,50,75,40,20,0,16.8333333333333,4.83333333333333,53,48,0,60,30,45,22.5,140.064,19.632,96.992,30.016,10.56,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.17,15.47,37.68,36.81,1.93,"Continuous","low",1,1,0,"Seagrass"
"230","SMAR25","shallow",1,4.53383333333333,4.01083333333333,924.376280836138,770.555118629973,353.524154907659,32.645396701326,377.640009928057,92.4666142355967,470.106624163654,"Saint Marks",8,2019,30,80,50,75,40,20,0,16.8333333333333,4.83333333333333,53,48,0,60,30,45,22.5,140.064,19.632,96.992,30.016,10.56,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.17,15.47,37.68,36.81,1.93,"Continuous","low",1,1,0,"Seagrass"
"231","SMAR25","shallow",2,3.15,1.90133333333333,779.29170929806,492.368850783554,278.110821621045,14.3656191529513,279.202201651643,59.0842620940265,338.286463745669,"Saint Marks",8,2019,60,50,70,100,15,15,0,12.8333333333333,5.33333333333333,41,36,0,30,70,30,70,129.7664,18.56,83.3136,42.3888,3.0016,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.47,1.02,27,46.41,24.09,0.67,"Continuous","low",1,1,0,"Seagrass"
"232","SMAR25","shallow",2,3.15,1.90133333333333,779.29170929806,492.368850783554,278.110821621045,14.3656191529513,279.202201651643,59.0842620940265,338.286463745669,"Saint Marks",8,2019,60,50,70,100,15,15,0,12.8333333333333,5.33333333333333,41,36,0,30,70,30,70,129.7664,18.56,83.3136,42.3888,3.0016,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.47,1.02,27,46.41,24.09,0.67,"Continuous","low",1,1,0,"Seagrass"
"233","SMAR25","shallow",3,3.4768,2.9998,808.393830557973,737.485265987355,198.359022012107,19.123459589069,304.022170521601,88.4982319184825,392.520402440084,"Saint Marks",8,2019,50,60,99,90,0,40,0,13.6666666666667,4,0,57,0,46,54,41.4,48.6,456.0976,26.944,365.6432,65.6992,18.112,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.56,0.9,28.12,47.53,22.06,0.32,"Continuous","low",0,1,0,"Seagrass"
"234","SMAR25","shallow",3,3.4768,2.9998,808.393830557973,737.485265987355,198.359022012107,19.123459589069,304.022170521601,88.4982319184825,392.520402440084,"Saint Marks",8,2019,50,60,99,90,0,40,0,13.6666666666667,4,0,57,0,46,54,41.4,48.6,456.0976,26.944,365.6432,65.6992,18.112,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.56,0.9,28.12,47.53,22.06,0.32,"Continuous","low",0,1,0,"Seagrass"
"235","SMAR25","deep",1,2.63633333333333,3.22433333333333,554.80267859353,676.899587004788,94.8607799361453,0,189.213898537705,81.2279504405745,270.441848978279,"Saint Marks",8,2019,30,80,50,75,40,20,0,16.8333333333333,4.83333333333333,53,48,0,60,30,45,22.5,140.064,19.632,96.992,30.016,10.56,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.765,24.385,41.155,31.7,1.54,"Continuous","low",1,1,0,"Seagrass"
"236","SMAR25","deep",1,2.63633333333333,3.22433333333333,554.80267859353,676.899587004788,94.8607799361453,0,189.213898537705,81.2279504405745,270.441848978279,"Saint Marks",8,2019,30,80,50,75,40,20,0,16.8333333333333,4.83333333333333,53,48,0,60,30,45,22.5,140.064,19.632,96.992,30.016,10.56,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.765,24.385,41.155,31.7,1.54,"Continuous","low",1,1,0,"Seagrass"
"237","SMAR25","deep",2,3.50566666666667,2.23,774.369860691361,503.350408643941,35.7701450001935,0,293.31177539251,60.4020490372729,353.713824429783,"Saint Marks",8,2019,60,50,70,100,15,15,0,12.8333333333333,5.33333333333333,41,36,0,30,70,30,70,129.7664,18.56,83.3136,42.3888,3.0016,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.025,0.53,33.02,42.905,22.835,0.405,"Continuous","low",1,1,0,"Seagrass"
"238","SMAR25","deep",2,3.50566666666667,2.23,774.369860691361,503.350408643941,35.7701450001935,0,293.31177539251,60.4020490372729,353.713824429783,"Saint Marks",8,2019,60,50,70,100,15,15,0,12.8333333333333,5.33333333333333,41,36,0,30,70,30,70,129.7664,18.56,83.3136,42.3888,3.0016,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0.025,0.53,33.02,42.905,22.835,0.405,"Continuous","low",1,1,0,"Seagrass"
"239","SMAR25","deep",3,3.14766666666667,2.94233333333333,684.192420613471,640.151560247486,72.5434986647602,0,249.34937492296,76.8181872296983,326.167562152659,"Saint Marks",8,2019,50,60,99,90,0,40,0,13.6666666666667,4,0,57,0,46,54,41.4,48.6,456.0976,26.944,365.6432,65.6992,18.112,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.85,29.62,52.29,16.74,0.15,"Continuous","low",0,1,0,"Seagrass"
"240","SMAR25","deep",3,3.14766666666667,2.94233333333333,684.192420613471,640.151560247486,72.5434986647602,0,249.34937492296,76.8181872296983,326.167562152659,"Saint Marks",8,2019,50,60,99,90,0,40,0,13.6666666666667,4,0,57,0,46,54,41.4,48.6,456.0976,26.944,365.6432,65.6992,18.112,30.0704,-84.0716,1.6,1.6,23.5213088989258,0.0874847173690796,31.4789962768555,0.17406003177166,5.46868658065796,0.00064147834200412,12.9094552993774,40.2443733215332,7.948631111,2.70405650138855,0,0.85,29.62,52.29,16.74,0.15,"Continuous","low",0,1,0,"Seagrass"
"241","SMARA","shallow",1,1.013,0.604666666666667,285.471412929682,165.605985954907,0,0,45.6548374388584,19.8727183145889,65.5275557534473,"Saint Marks",8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,30.0712,-84.19833,1.5,1.25,23.5444831848145,0.091358371078968,31.5003356933594,0.176587745547295,5.49681329727173,0.000668481923639774,11.3722534179688,39.8785171508789,9.157858524,1.65787446498871,0,0.07,8.42,27.19,63.04,1.13,"Bare","none",0,0,0,"Control"
"242","SMARA","shallow",1,1.013,0.604666666666667,285.471412929682,165.605985954907,0,0,45.6548374388584,19.8727183145889,65.5275557534473,"Saint Marks",8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,30.0712,-84.19833,1.5,1.25,23.5444831848145,0.091358371078968,31.5003356933594,0.176587745547295,5.49681329727173,0.000668481923639774,11.3722534179688,39.8785171508789,9.157858524,1.65787446498871,0,0.07,8.42,27.19,63.04,1.13,"Bare","none",0,0,0,"Control"
"243","SMARA","shallow",2,3.22075,1.008125,683.728436606198,207.492928537907,61.0189335572266,0,243.419875779833,24.8991514245488,268.319027204381,"Saint Marks",8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,30.0712,-84.19833,1.5,1.25,23.5444831848145,0.091358371078968,31.5003356933594,0.176587745547295,5.49681329727173,0.000668481923639774,11.3722534179688,39.8785171508789,9.157858524,1.65787446498871,0,0.19,5.89,26.92,64.86,1.66,"Bare","none",0,0,0,"Control"
