"","Reference","Date","Region","Quadrat","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Seagrass_Landscape","Thalassia testudinum","Syringodium filiforme","Halodule wrightii","Halophila decipens","Halophila engelmanni","Ruppia maritima","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Penicillus capitatus","Sargassum","Udotea flabellum","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Chlorophyll.Min","Current.Velocity.Max","Current.Velocity.Mean","Current.Velocity.Min","Dissolved.oxygen.Max","Dissolved.oxygen.Mean","Dissolved.oxygen.Min","Light.bottom.Max","Light.bottom.Mean","Light.bottom.Min","Nitrate.Max","Nitrate.Mean","Nitrate.Min","Phosphate.Max","Phosphate.Mean","Phosphate.Min","Primary.productivity.Max","Primary.productivity.Mean","Primary.productivity.Min","Salinity.Max","Salinity.Mean","Salinity.Min","Temperature.Max","Temperature.Mean","Temperature.Min","Diffuse.attenuation.Max","Diffuse.attenuation.Mean","Diffuse.attenuation.Min","Par.Max","Par.Mean","pH","Gravel_Percent","Mud_Percent","Rock_Percent","Sand_Percent"
"152","7/25/2019_Saint Joe Bay_SJB02_5","7/25/2019","Saint Joe Bay",5,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,90,75,90,80,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,9,0,54,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"153","7/25/2019_Saint Joe Bay_SJB02_6","7/25/2019","Saint Joe Bay",6,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,100,75,90,100,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,9.5,0,57,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"154","7/25/2019_Saint Joe Bay_SJB02_7","7/25/2019","Saint Joe Bay",7,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,90,50,70,95,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,64,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"155","7/25/2019_Saint Joe Bay_SJB02_8","7/25/2019","Saint Joe Bay",8,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,50,50,95,50,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,70,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"156","7/25/2019_Saint Joe Bay_SJB02_9","7/25/2019","Saint Joe Bay",9,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,80,95,50,80,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,11.1666666666667,0,67,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"157","7/25/2019_Saint Joe Bay_SJB02_10","7/25/2019","Saint Joe Bay",10,7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,80,50,95,75,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,12.1666666666667,0,73,0,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,0.0522621124982834,0.165709316730499,0.0396229438483715,0.18289215862751,248.346557617188,220.22492980957,197.397232055664,1.30595707893372,7.83423805236816,9.30147171020508,15.6508865356445,6.38684225082397,1.93044078350067,0.0368956588208675,0.00173918646760285,6.91501845722087e-05,0.041648268699646,0.0074121467769146,0.00180339301005006,34.8023948669434,32.9061813354492,31.3329925537109,30.2087993621826,23.9193992614746,16.310525894165,5.31544923782349,5.11768388748169,3.97590708732605,56.2158393859863,39.8956909179688,8.0572338104248,26.2479629516602,4.78479337692261,0,68.8682708740234
"158","7/25/2019_Saint Joe Bay_SJB24_1","7/25/2019","Saint Joe Bay",1,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,90,30,90,90,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,0,29,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"159","7/25/2019_Saint Joe Bay_SJB24_2","7/25/2019","Saint Joe Bay",2,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,70,70,60,80,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"160","7/25/2019_Saint Joe Bay_SJB24_3","7/25/2019","Saint Joe Bay",3,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,30,60,50,60,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,0,31,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"161","7/25/2019_Saint Joe Bay_SJB24_4","7/25/2019","Saint Joe Bay",4,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,30,90,100,80,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"162","7/25/2019_Saint Joe Bay_SJB24_5","7/25/2019","Saint Joe Bay",5,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,50,100,80,75,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,3.83333333333333,0,23,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"163","7/25/2019_Saint Joe Bay_SJB24_6","7/25/2019","Saint Joe Bay",6,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,50,100,100,70,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"164","7/25/2019_Saint Joe Bay_SJB24_7","7/25/2019","Saint Joe Bay",7,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,60,95,95,75,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,25,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"165","7/25/2019_Saint Joe Bay_SJB24_8","7/25/2019","Saint Joe Bay",8,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,10,100,95,60,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"166","7/25/2019_Saint Joe Bay_SJB24_9","7/25/2019","Saint Joe Bay",9,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,80,50,50,99,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,5.5,0,33,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"167","7/25/2019_Saint Joe Bay_SJB24_10","7/25/2019","Saint Joe Bay",10,7,2019,29.82092,-85.40592,29.73877,-85.38572,0.8,0.8,80,70,30,99,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,5.16666666666667,0,31,0,0,92.8095626831055,0.122561194002628,1.52121460437775,0.229298710823059,0.0544733554124832,0.165825694799423,0.0408816859126091,0.183112025260925,248.781646728516,221.038818359375,197.630325317383,0.841336667537689,5.67554235458374,9.51949501037598,14.6872644424438,6.31046199798584,2.01024746894836,0.0362441390752792,0.00175884598866105,7.19106028554961e-05,0.0440838932991028,0.00787513796240091,0.00179873732849956,35.6645927429199,34.5139656066895,33.0433578491211,30.1963386535645,23.861930847168,16.27099609375,5.47620296478271,5.17899513244629,4.99017715454102,56.0083122253418,39.787841796875,7.99041748046875,55.6979103088379,12.3626127243042,0,31.9243335723877
"168","7/30/2019_Steinhatchee_STCHA_1","7/30/2019","Steinhatchee",1,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"169","7/30/2019_Steinhatchee_STCHA_4","7/30/2019","Steinhatchee",4,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,0,100,5,"Highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,16,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"170","7/30/2019_Steinhatchee_STCHA_2","7/30/2019","Steinhatchee",2,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,0,99,15,"Highly fragmented",60,0,0,0,0,0,40,0,0,0,0,0,4,0.833333333333333,24,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"171","7/30/2019_Steinhatchee_STCHA_5","7/30/2019","Steinhatchee",5,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,100,100,25,"Highly fragmented",0,0,0,0,0,0,40,0,30,0,30,0,0,5.16666666666667,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"172","7/30/2019_Steinhatchee_STCHA_3","7/30/2019","Steinhatchee",3,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,0,0,0,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"173","7/30/2019_Steinhatchee_STCHA_6","7/30/2019","Steinhatchee",6,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,0,0,25,"Highly fragmented",0,0,0,0,0,0,0,16,5,0,80,0,0,7.33333333333333,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"174","7/30/2019_Steinhatchee_STCHA_7","7/30/2019","Steinhatchee",7,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,60,50,100,10,"Highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,40,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"175","7/30/2019_Steinhatchee_STCHA_8","7/30/2019","Steinhatchee",8,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,0,100,100,40,"Highly fragmented",0,0,0,0,0,0,0,0,0,0,100,0,0,10,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"176","7/30/2019_Steinhatchee_STCHA_9","7/30/2019","Steinhatchee",9,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,60,50,95,25,"Highly fragmented",70,0,0,0,0,0,30,0,0,0,0,0,5.5,0.5,33,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"177","7/30/2019_Steinhatchee_STCHA_10","7/30/2019","Steinhatchee",10,7,2019,29.61464,-83.40597,29.61464,-83.40597,1.4,1.4,30,10,90,30,"Highly fragmented",50,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,5.54983329772949,0.36800029873848,0.665720880031586,0.140596210956573,0.041007999330759,0.065650649368763,0.0226470250636339,0.0642394497990608,257.671936035156,218.258193969727,191.412170410156,37.3982086181641,27.7493762969971,14.3184862136841,11.0046138763428,4.90050983428955,1.08831489086151,0.00290080904960632,0.000469439983135089,4.0110699046636e-05,0.0174662731587887,0.00507419602945447,0.00104243855457753,34.3705940246582,33.0556030273438,31.606029510498,30.88307762146,23.6537227630615,14.4641218185425,5.80905866622925,7.11814403533936,8.41134738922119,55.4529190063477,40.3775482177734,8.01799964904785,NA,NA,NA,NA
"178","7/30/2019_Steinhatchee_STCHB_1","7/30/2019","Steinhatchee",1,7,2019,29.63317,-83.40769,29.63317,-83.40769,0.9,0.9,0,0,0,0,"Bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46331024169922,0.413934767246246,0.695034921169281,0.146874368190765,0.0425643660128117,0.0683791413903236,0.0229645594954491,0.0647711083292961,257.755187988281,218.459487915039,191.509582519531,21.8332443237305,18.8210048675537,12.4482307434082,11.1767826080322,5.01625108718872,1.20098090171814,0.00303226453252137,0.000503369083162397,4.22853372583631e-05,0.0180833134800196,0.00542105734348297,0.0011055888608098,34.3179931640625,32.9742584228516,31.5276489257812,30.861328125,23.6002159118652,14.3727951049805,7.75598192214966,8.12929630279541,8.53161811828613,56.6050605773926,41.3975257873535,8.01799964904785,NA,NA,NA,NA
"179","7/30/2019_Steinhatchee_STCHB_2","7/30/2019","Steinhatchee",2,7,2019,29.63317,-83.40769,29.63317,-83.40769,0.9,0.9,0,0,0,0,"Bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46331024169922,0.413934767246246,0.695034921169281,0.146874368190765,0.0425643660128117,0.0683791413903236,0.0229645594954491,0.0647711083292961,257.755187988281,218.459487915039,191.509582519531,21.8332443237305,18.8210048675537,12.4482307434082,11.1767826080322,5.01625108718872,1.20098090171814,0.00303226453252137,0.000503369083162397,4.22853372583631e-05,0.0180833134800196,0.00542105734348297,0.0011055888608098,34.3179931640625,32.9742584228516,31.5276489257812,30.861328125,23.6002159118652,14.3727951049805,7.75598192214966,8.12929630279541,8.53161811828613,56.6050605773926,41.3975257873535,8.01799964904785,NA,NA,NA,NA
"180","7/30/2019_Steinhatchee_STCHB_3","7/30/2019","Steinhatchee",3,7,2019,29.63317,-83.40769,29.63317,-83.40769,0.9,0.9,0,0,0,0,"Bare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46331024169922,0.413934767246246,0.695034921169281,0.146874368190765,0.0425643660128117,0.0683791413903236,0.0229645594954491,0.0647711083292961,257.755187988281,218.459487915039,191.509582519531,21.8332443237305,18.8210048675537,12.4482307434082,11.1767826080322,5.01625108718872,1.20098090171814,0.00303226453252137,0.000503369083162397,4.22853372583631e-05,0.0180833134800196,0.00542105734348297,0.0011055888608098,34.3179931640625,32.9742584228516,31.5276489257812,30.861328125,23.6002159118652,14.3727951049805,7.75598192214966,8.12929630279541,8.53161811828613,56.6050605773926,41.3975257873535,8.01799964904785,NA,NA,NA,NA
"181","7/30/2019_Steinhatchee_STCH12_1","7/30/2019","Steinhatchee",1,7,2019,29.60833,-83.40833,29.60832,-83.40826,1.3,1.3,50,30,99,95,"Lightly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,50,0,0,6.20895147323608,0.645751416683197,0.665738224983215,0.140679642558098,0.041046530008316,0.065591536462307,0.0226651486009359,0.0642909109592438,257.681976318359,218.262161254883,191.410171508789,36.339958190918,27.200345993042,14.1692638397217,11.0047121047974,4.90284967422485,1.08940529823303,0.00290134991519153,0.000469882710603997,4.01399956899695e-05,0.0174687467515469,0.0050790193490684,0.00104363053105772,34.3703651428223,33.0551338195801,31.6075553894043,30.8828754425049,23.6522426605225,14.4620475769043,5.83496570587158,7.13637208938599,8.4328031539917,55.4510498046875,40.3754577636719,8.01799964904785,NA,NA,NA,NA
