"","Reference","Date","Region","Site","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Quadrat","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Mono_Mixed","Seagrass_Landscape","Cover_Level","Notes","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Halodule wrightii","Halophila decipens","Halophila engelmanni","Penicillus capitatus","Ruppia maritima","Sargassum","Syringodium filiforme","Thalassia testudinum","Udotea flabellum","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Light.bottom.Mean","Light.bottom.Min","Nitrate.Mean","Nitrate.Min","Nitrate.Range","Phytoplankton.Max","Phytoplankton.Mean","Salinity.Max","Salinity.Min","Par.Max","Par.Mean"
"105","7/10/2019_Saint Joe Bay_SJB17_2","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,2,25,75,95,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"106","7/10/2019_Saint Joe Bay_SJB17_3","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,3,50,25,80,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",1,0,0,0,0,0,0,0,0,0,99,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"107","7/10/2019_Saint Joe Bay_SJB17_4","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,4,45,90,70,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"108","7/10/2019_Saint Joe Bay_SJB17_5","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,5,50,50,90,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"109","7/10/2019_Saint Joe Bay_SJB17_6","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,6,45,70,95,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"110","7/10/2019_Saint Joe Bay_SJB17_7","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,7,40,50,95,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"111","7/10/2019_Saint Joe Bay_SJB17_8","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,8,60,30,99,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"112","7/10/2019_Saint Joe Bay_SJB17_9","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,9,70,25,95,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",0,0,0,0,0,0,0,0,0,0,100,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"113","7/10/2019_Saint Joe Bay_SJB17_10","7/10/2019","Saint Joe Bay","SJB17",7,2019,29.7482,-85.31043,29.7482,-85.3106,0.8,0.8,10,75,25,95,100,"mono","continuous vegetated","high","biomass filled the coolers; boat scars prevelant",25,0,0,0,0,0,0,0,0,0,75,0,86.047004699707,0.56425017118454,1.43578124046326,0.203239679336548,31.8557529449463,14.1360054016113,6.49149179458618,1.83722901344299,15.1348152160645,5.87035942077637,1.25003957748413,33.9599418640137,29.6298427581787,56.2753372192383,39.8802070617676
"114","7/10/2019_Saint Joe Bay_SJB10_1","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,1,50,80,95,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"115","7/10/2019_Saint Joe Bay_SJB10_2","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,2,30,90,99,95,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"116","7/10/2019_Saint Joe Bay_SJB10_3","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,3,60,95,95,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"117","7/10/2019_Saint Joe Bay_SJB10_4","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,4,60,100,75,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"118","7/10/2019_Saint Joe Bay_SJB10_5","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,5,75,75,95,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"119","7/10/2019_Saint Joe Bay_SJB10_6","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,6,80,100,75,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"120","7/10/2019_Saint Joe Bay_SJB10_7","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,7,80,100,60,100,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"121","7/10/2019_Saint Joe Bay_SJB10_8","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,8,50,60,90,95,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"122","7/10/2019_Saint Joe Bay_SJB10_9","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,9,80,80,75,90,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"123","7/10/2019_Saint Joe Bay_SJB10_10","7/10/2019","Saint Joe Bay","SJB10",7,2019,29.72733,-85.32773,29.7273,-85.3277,0.6,0.6,10,60,76,60,99,"mono","continuous vegetated","high","",0,0,0,0,0,0,0,0,0,0,100,0,88.4507598876953,2.04923152923584,1.44203567504883,0.205781534314156,26.0569820404053,12.9615535736084,6.52248430252075,1.8592883348465,15.0970268249512,5.88988590240479,1.26258230209351,33.9253768920898,29.5471477508545,56.2579879760742,39.9022102355957
"124","7/11/2019_Saint Joe Bay_SJBA_1","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,1,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"125","7/11/2019_Saint Joe Bay_SJBA_2","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,2,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"126","7/11/2019_Saint Joe Bay_SJBA_3","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,3,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"127","7/11/2019_Saint Joe Bay_SJBA_4","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,4,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"128","7/11/2019_Saint Joe Bay_SJBA_5","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,5,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"129","7/11/2019_Saint Joe Bay_SJBA_6","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,6,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"130","7/11/2019_Saint Joe Bay_SJBA_7","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,7,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"131","7/11/2019_Saint Joe Bay_SJBA_8","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,8,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"132","7/11/2019_Saint Joe Bay_SJBA_9","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,9,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"133","7/11/2019_Saint Joe Bay_SJBA_10","7/11/2019","Saint Joe Bay","SJBA",7,2019,29.8035,-85.303,29.8035,-85.303,0.65,0.65,10,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.5552368164062,0.161126255989075,1.50998687744141,0.224218130111694,6.7982234954834,10.5860967636108,6.71790313720703,2.04512405395508,14.405143737793,6.06246948242188,1.36618733406067,35.0741806030273,31.8445167541504,55.947509765625,39.7610321044922
"134","7/11/2019_Saint Joe Bay_SJBB_1","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,1,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"135","7/11/2019_Saint Joe Bay_SJBB_2","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,2,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"136","7/11/2019_Saint Joe Bay_SJBB_3","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,3,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"137","7/11/2019_Saint Joe Bay_SJBB_4","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,4,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"138","7/11/2019_Saint Joe Bay_SJBB_5","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,5,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"139","7/11/2019_Saint Joe Bay_SJBB_6","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,6,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"140","7/11/2019_Saint Joe Bay_SJBB_7","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,7,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"141","7/11/2019_Saint Joe Bay_SJBB_8","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,8,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"142","7/11/2019_Saint Joe Bay_SJBB_9","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,9,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"143","7/11/2019_Saint Joe Bay_SJBB_10","7/11/2019","Saint Joe Bay","SJBB",7,2019,29.7986,-85.303,29.7986,-85.303,0.5,0.5,10,0,0,0,0,"None","highly fragmented","No cover","In an area on patchy seagrass in the none seagrass part",0,0,0,0,0,0,0,0,0,0,0,0,83.7025299072266,0.241701394319534,1.51026701927185,0.224317997694016,6.74235010147095,10.5671377182007,6.71570014953613,2.04549121856689,14.3856496810913,6.06371355056763,1.36667728424072,35.0949516296387,31.8869075775146,55.9536437988281,39.7611236572266
"144","7/25/2019_Saint Joe Bay_SJB02_1","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,1,90,75,50,95,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"145","7/25/2019_Saint Joe Bay_SJB02_2","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,2,90,80,75,100,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"146","7/25/2019_Saint Joe Bay_SJB02_3","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,3,90,75,75,100,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"147","7/25/2019_Saint Joe Bay_SJB02_4","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,4,70,70,50,75,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"148","7/25/2019_Saint Joe Bay_SJB02_5","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,5,90,75,90,80,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"149","7/25/2019_Saint Joe Bay_SJB02_6","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,6,100,75,90,100,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"150","7/25/2019_Saint Joe Bay_SJB02_7","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,7,90,50,70,95,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"151","7/25/2019_Saint Joe Bay_SJB02_8","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,8,50,50,95,50,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"152","7/25/2019_Saint Joe Bay_SJB02_9","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,9,80,95,50,80,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
"153","7/25/2019_Saint Joe Bay_SJB02_10","7/25/2019","Saint Joe Bay","SJB02",7,2019,29.73875,-85.38572,29.68101,-85.36268,0.6,0.6,10,80,50,95,75,"Mono","Lightly fragmented","high","Boat scar; bag labeled Q2 has inside bags as Q3 and bag Q3 has inside Q2 - go by the outside label!",0,0,0,0,0,0,0,0,0,0,100,0,93.2893600463867,0.403075814247131,1.48402404785156,0.219292610883713,7.83423805236816,9.30147171020508,6.38684225082397,1.93044078350067,13.7204465866089,5.98647356033325,1.31875097751617,34.8023948669434,31.3329925537109,56.2158393859863,39.8956909179688
