Prep Date,Site number,Quadrat,Bagged_Slice_Number,Slice_Number,Intended_Alysis,Rhizome_Slice_Y_N,Slice Height (cm; if bag says otherwise),Bella Container Weight (g),Initial Dry Sample Weight (in a tared container; includes bella container after April 1st 2020),Shell Weight (in a tared container),Belowground Biomass (in a tared container),Dried Sediment Weight (in a tared container; includes bella container after a April 1st 2020) ,LOI Crucible Number,LOI Crucible Weight (g),LOI Intial Sample Weigh (g),LOI Sample Weight Post LOI 450 (g),LOI Sample Weight Post LOI 950 (g),LOI_Notes_2,Corrected LOI Intial Sample Weigh (g),Corrected LOI Sample Weight Post LOI 450 (g),Corrected LOI Sample Weight Post LOI 950 (g),Fraction OLOI ,Fraction ILOI,% OLOI ,% ILOI,Corrected Sample Weight (g DW),Corrected Sediment Weight (g DW),Sample Bulk Density (g/cm^3),Sediment Bulk Density (g/cm^3),Organic Content (g DW),Inorganic Content (gDW),Organic Content Density (g/cm^3),Inorganic Content Density (g/cm^3),Estimated_Carbon,LOI_Notes_2
8/26/2020,SJB07,2,1,14,LOI alysis ,N,2,65.9684,119.4581,0.25,0,119.214,SC37,15.9473,31.851,31.6626,31.5689,,15.904,15.715,15.622,0.012,0.006,1.185,0.596,53.49,53.246,1.32,1.314,0.631,0.317,0.016,0.008,0.263851997,
10/5/2020,SJB14,2,1,19,LOI analysis ,N,2,66.8442,119.7834,0,0,119.7834,SC2,15.7779,33.8197,33.6055,33.3764,,18.042,17.828,17.599,0.012,0.013,1.187,1.285,52.939,52.939,1.306,1.306,0.629,0.68,0.016,0.017,0.264897183,
5/13/2020,SMARA,3,9,6,LOI alysis ,Y,2,66.8002,120.2431,0,0,120.2431,SC18,15.8149,24.829,24.7216,24.6594,,9.014,8.907,8.845,0.012,0.007,1.191,0.698,53.443,53.443,1.318,1.318,0.637,0.373,0.016,0.009,0.266586681,
9/23/2020,SJBB,3,12,5,LOI alysis ,Y,2,66.8136,125.1605,0.2003,0,124.9325,SC16,18.3771,33.3858,33.2066,33.0939,,15.009,14.83,14.717,0.012,0.008,1.194,0.76,58.347,58.119,1.439,1.434,0.694,0.442,0.017,0.011,0.267589665,
1/25/2021,SJB16,2,6,10,LOI analysis ,N,2,66.7267,118.6545,0.2156,0,118.4522,SC14,14.8932,33.0391,32.8194,32.7146,,18.146,17.926,17.821,0.012,0.006,1.211,0.585,51.928,51.726,1.281,1.276,0.626,0.302,0.015,0.007,0.27,
10/14/2020,SJB13,2,1,19,LOI analysis,N,2,66.814,108.0679,1.2682,0,106.7988,SC46,14.1575,32.7479,32.5218,32.416,,18.59,18.364,18.259,0.012,0.006,1.216,0.576,41.254,39.985,1.018,0.986,0.486,0.23,0.012,0.006,0.27648765,
9/28/2020,SMARC,1,10,2,LOI analysis ,N,2,66.7665,119.527,0.6874,0,118.8603,SC23,17.348,33.2785,33.0839,32.6198,,15.931,15.736,15.272,0.012,0.029,1.222,2.949,52.761,52.094,1.302,1.285,0.636,1.536,0.016,0.038,0.278622454,
9/28/2020,SMARC,2,15,1,LOI analysis ,N,2.2,66.8496,122.8659,1.0015,0,121.8761,SC1,16.2712,34.2059,33.9858,33.5124,,17.935,17.715,17.241,0.012,0.027,1.227,2.672,56.016,55.027,1.256,1.234,0.675,1.471,0.015,0.033,0.280891958,
12/7/2020,STCHA,1,7,3,LOI analysis ,Y,2,66.6197,115.6038,2.3504,0,113.2235,SC33,14.3839,30.9451,30.7389,29.3941,,16.561,16.355,15.01,0.012,0.082,1.245,8.223,48.984,46.604,1.208,1.15,0.58,3.832,0.014,0.095,0.29,
1/18/2021,SJB14,3,1,17,LOI analysis,N,2,66.5952,110.1215,0,0,110.1215,SC45,15.9347,32.0565,31.8567,31.6894,,16.122,15.922,15.755,0.012,0.011,1.239,1.051,43.526,43.526,1.074,1.074,0.539,0.457,0.013,0.011,0.29,
12/7/2020,STCHA,1,5,5,LOI analysis ,Y,2,65.8221,116.937,2.2767,0,114.6083,SC47,16.2874,33.5304,33.275,31.4548,,17.243,16.988,15.167,0.015,0.107,1.481,10.715,51.115,48.786,1.261,1.204,0.723,5.227,0.018,0.129,0.38,
10/5/2020,SJB16,1,1,15,LOI analysis ,N,2,65.9061,123.5502,0,0,123.5502,SC12,16.1813,32.8075,32.599,32.5041,,16.626,16.418,16.323,0.013,0.006,1.254,0.578,57.644,57.644,1.422,1.422,0.723,0.333,0.018,0.008,0.291617928,
12/7/2020,STCHA,1,4,6,LOI analysis ,Y,2,66.6971,111.9092,2.5514,0,109.3784,SC21,17.5298,30.4965,30.2132,28.9922,,12.967,12.683,11.462,0.022,0.096,2.185,9.627,45.212,42.681,1.115,1.053,0.933,4.109,0.023,0.101,0.66,
3/3/2021,SJBC,2,8,3,LOI analysis ,Y,2,65.8202,119.066,0,0,119.066,SC23,17.5304,34.4564,34.2389,34.1511,,16.926,16.709,16.621,0.013,0.005,1.285,0.525,53.246,53.246,1.314,1.314,0.684,0.28,0.017,0.007,0.3,0.304
10/5/2020,SJB07,3,1,13,LOI analysis ,N,2,66.7778,126.8439,1.4998,0,125.3381,SC9,17.2697,34.1201,33.8994,33.7136,,16.85,16.63,16.444,0.013,0.011,1.31,1.117,60.066,58.56,1.482,1.445,0.767,0.654,0.019,0.016,0.313904477,
12/4/2020,STCHB,1,5,1,LOI analysis ,Y,1.9,66.6237,112.0873,1.0242,0,111.0706,SC42,16.2441,31.0222,30.8285,30.246,,14.778,14.584,14.002,0.013,0.04,1.311,3.994,45.464,44.447,1.181,1.154,0.583,1.775,0.015,0.046,0.31,
9/28/2020,SMARC,2,13,3,LOI analysis ,N,2,66.846,127.3291,1.6211,0,125.7087,SC17,14.5724,33.3438,33.0972,32.6708,,18.771,18.525,18.098,0.013,0.023,1.314,2.302,60.483,58.863,1.492,1.452,0.773,1.355,0.019,0.033,0.315480252,
9/28/2020,SMARC,2,9,7,LOI analysis ,N,2,66.851,119.7266,0.1829,0,119.5573,SC38,16.5442,32.4995,32.289,31.8997,,15.955,15.745,15.356,0.013,0.025,1.319,2.473,52.876,52.706,1.304,1.3,0.695,1.303,0.017,0.032,0.31772433,
1/29/2021,STCHB,3,20,3,LOI analysis ,Y,2,65.8111,115.9814,1.3738,0,114.5612,SC46,14.2592,33.4485,33.1921,32.3239,,19.189,18.933,18.065,0.013,0.046,1.336,4.586,50.17,48.75,1.238,1.203,0.651,2.236,0.016,0.055,0.32,
8/11/2020,SJBA,1,4,15,LOI alysis ,N,2,65.9902,117.8149,0,0,117.8149,SC37,16.0301,32.596,32.3738,32.2976,,16.566,16.344,16.268,0.013,0.005,1.341,0.466,51.825,51.825,1.278,1.278,0.695,0.242,0.017,0.006,0.326523823,
1/18/2021,STCHA,1,3,7,LOI analysis ,N,2,66.6277,115.1382,2.7065,0,112.4276,SC8,14.405,23.359,23.0422,22.3739,,8.954,8.637,7.969,0.035,0.077,3.538,7.737,48.511,45.8,1.197,1.13,1.62,3.544,0.04,0.087,1.21,
9/30/2020,SJB10,1,10,10,LOI analysis ,N,2,66.8157,113.1343,0.3698,0,112.7944,SC27,16.1475,31.3035,31.0975,30.9388,,15.156,14.95,14.791,0.014,0.011,1.359,1.062,46.319,45.979,1.143,1.134,0.625,0.488,0.015,0.012,0.333679071,
1/29/2021,SJB24,3,6,10,LOI analysis,N,2,66.5988,111.4805,0,0,111.4805,SC40,16.7564,32.7071,32.4875,32.3936,,15.951,15.731,15.637,0.014,0.006,1.377,0.597,44.882,44.882,1.107,1.107,0.618,0.268,0.015,0.007,0.34,
1/29/2021,STCHB,3,21,2,LOI analysis ,Y,2,66.6016,112.6226,0.9997,0,111.6047,SC6,13.8548,30.8318,30.5972,29.863,,16.977,16.742,16.008,0.014,0.044,1.382,4.385,46.021,45.003,1.135,1.11,0.622,1.974,0.015,0.049,0.34,
2/12/2021,SMAR14,2,8,15,LOI analysis,N,2,66.75,117.1621,0,0,117.1621,SC13,16.9601,33.2456,33.0202,32.9636,,16.286,16.06,16.004,0.014,0.004,1.384,0.352,50.412,50.412,1.244,1.244,0.698,0.178,0.017,0.004,0.34,
10/26/2020,SJB06,3,11,7,LOI analysis ,N,2,66.7881,120.2412,0,0,120.2412,SC22,15.8536,35.1442,34.8762,34.7844,,19.291,19.023,18.931,0.014,0.005,1.389,0.483,53.453,53.453,1.319,1.319,0.743,0.258,0.018,0.006,0.345711072,
3/3/2021,SJBC,3,17,3,LOI analysis ,Y,2,65.8112,120.5593,0,0,120.5593,SC2,16.0618,34.0848,33.8274,33.7623,,18.023,17.766,17.701,0.014,0.004,1.428,0.366,54.748,54.748,1.351,1.351,0.782,0.201,0.019,0.005,0.36,0.361
9/16/2020,SJB10,3,20,1,LOI alysis ,Y,1.8,65.9493,113.6193,3.9167,0,109.6947,SC10,16.1629,32.5846,32.3491,32.0813,,16.422,16.186,15.918,0.014,0.017,1.434,1.654,47.67,43.745,1.307,1.199,0.627,0.724,0.017,0.02,0.363631232,
7/30/2020,SJB02,3,9,10,LOI alysis ,N,2,66.8915,113.9758,0.3371,0,113.6387,SC24,15.4061,27.7602,27.5829,27.4959,,12.354,12.177,12.09,0.014,0.007,1.435,0.714,47.084,46.747,1.162,1.153,0.671,0.334,0.017,0.008,0.364060433,
2/12/2021,SMAR14,2,17,6,LOI analysis,Y,2,66.7495,116.8266,0,0,116.8266,SC23,17.3828,35.4409,35.1766,35.0915,,18.058,17.794,17.709,0.015,0.005,1.464,0.478,50.077,50.077,1.235,1.235,0.733,0.239,0.018,0.006,0.38,
10/28/2020,SJB24,2,9,7,LOI analysis,N,2,66.8247,118.913,0,0,118.913,SC35,15.5331,34.0978,33.8257,33.7296,,18.565,18.293,18.197,0.015,0.005,1.466,0.525,52.088,52.088,1.285,1.285,0.763,0.274,0.019,0.007,0.37627395,
1/15/2021,STCHA,1,3,7,LOI analysis ,N,2,66.6277,115.1382,2.7065,0,112.4276,SC15,14.4591,25.3501,NA,27.9365,Post weight is way too high. Look into this. ,10.891,NA,13.477,NA,0.078,NA,7.845,48.511,45.8,1.197,1.13,NA,3.593,NA,0.089,NA,
9/23/2020,SJBB,3,11,6,LOI alysis ,Y,2,66.7398,122.7972,0.7464,0,122.0501,SC34,16.3651,33.5046,33.2465,33.1242,,17.14,16.881,16.759,0.015,0.007,1.506,0.724,56.057,55.31,1.383,1.364,0.833,0.401,0.021,0.01,0.392351294,
10/5/2020,SJB16,1,9,7,LOI analysis ,N,2,65.9041,110.9487,0,0,110.9487,SC44,15.3764,33.4469,33.1744,33.0938,,18.071,17.798,17.717,0.015,0.005,1.508,0.453,45.045,45.045,1.111,1.111,0.679,0.204,0.017,0.005,0.393193049,
3/9/2020,SMAR12,2,4,7,LOI alysis ,N,2,,51.1489,0,0,51.1489,SC13,16.7587,31.8148,31.5845,31.4432,,15.056,14.826,14.685,0.015,0.01,1.53,0.953,51.149,51.149,1.262,1.262,0.782,0.487,0.019,0.012,0.401845033,
1/20/2021,STCHB,2,1,6,LOI analysis ,Y,2,66.5981,115.1162,0,0,115.1162,SC48,15.649,32.0635,31.8112,31.321,,16.415,16.162,15.672,0.015,0.03,1.537,3.033,48.518,48.518,1.197,1.197,0.746,1.472,0.018,0.036,0.4,
12/7/2020,STCHA,1,1,9,LOI analysis,N,2,65.8298,111.5162,5.6574,0,105.7725,SC3,16.4588,32.6007,32.2662,30.85,,16.142,15.807,14.391,0.021,0.09,2.072,8.959,45.686,39.943,1.127,0.985,0.828,3.579,0.02,0.088,0.62,
10/28/2020,SJB24,2,6,10,LOI analysis,N,2,66.7382,122.4364,0,0,122.4364,SC38,16.6602,32.8556,32.6063,32.5381,,16.195,15.946,15.878,0.015,0.004,1.539,0.428,55.698,55.698,1.374,1.374,0.857,0.238,0.021,0.006,0.405730393,
8/31/2020,SJBC,1,13,2,LOI alysis ,Y,2,66.7824,116.7502,0.0158,0,116.7403,SC3,16.5281,35.4172,35.1236,35.0488,,18.889,18.596,18.521,0.016,0.004,1.554,0.402,49.968,49.958,1.233,1.232,0.777,0.201,0.019,0.005,0.411734228,
4/7/2020,SMARA,1,11,2,LOI alysis ,Y,2,66.8678,120.6071,0,0,120.6071,SC8,14.2213,26.8244,26.6283,26.5397,,12.603,12.407,12.318,0.016,0.007,1.556,0.714,53.739,53.739,1.326,1.326,0.836,0.384,0.021,0.009,0.412386556,
11/9/2020,SMARC,3,10,5,LOI analysis ,Y,2,66.6609,109.1141,0.1859,0,108.9406,SC2,15.8165,32.9038,32.636,32.0811,,17.087,16.82,16.265,0.016,0.033,1.567,3.299,42.453,42.28,1.047,1.043,0.663,1.395,0.016,0.034,0.41689834,
2/12/2021,STCH04,1,1,21,LOI analysis ,N,2,66.767,108.9017,0,0,108.9017,SC24,15.4769,31.5825,31.0832,30.1033,,16.106,15.606,14.626,0.031,0.063,3.1,6.279,42.135,42.135,1.039,1.039,1.306,2.646,0.032,0.065,1.03,
12/2/2020,STCH01,2,11,1,LOI analysis ,Y,2,65.779,117.641,0.254,0,117.373,SC13,16.892,33.263,33.0038,32.2409,,16.371,16.112,15.349,0.016,0.047,1.583,4.735,51.862,51.594,1.279,1.273,0.817,2.443,0.02,0.06,0.42,
10/16/2020,SJB06,2,1,18,LOI analysis,N,2,66.726,126.9124,0,0,126.9124,SC25,12.9493,32.8934,32.5774,32.4608,,19.944,19.628,19.512,0.016,0.006,1.584,0.594,60.186,60.186,1.485,1.485,0.954,0.358,0.024,0.009,0.423771391,
8/26/2020,SJB07,2,14,1,LOI alysis ,Y,1.5,66.7692,107.4944,0,0,107.4944,SC8,14.386,31.4646,31.1938,31.0514,,17.079,16.808,16.665,0.016,0.008,1.586,0.847,40.725,40.725,1.34,1.34,0.646,0.345,0.021,0.011,0.424244025,
2/15/2021,SJB02,2,13,10,LOI analysis,N,2,66.6448,105.5962,0.5826,0,105.1049,SC18,15.9867,30.3709,30.1391,29.9927,,14.384,14.152,14.006,0.016,0.01,1.611,1.034,38.951,38.46,0.961,0.949,0.62,0.398,0.015,0.01,0.43,
8/11/2020,SJBA,1,1,18,LOI alysis ,N,2,66.8617,114.7214,0,0,114.7214,SC25,12.9284,29.4175,29.1475,29.0578,,16.489,16.219,16.129,0.016,0.006,1.637,0.553,47.86,47.86,1.181,1.181,0.784,0.265,0.019,0.007,0.444978137,
2/8/2021,STCHC,3,11,1,LOI analysis ,Y,3,65.776,132.713,2.481,0,130.207,SC40,16.677,30.939,30.7049,27.5206,,14.262,14.028,10.844,0.016,0.227,1.641,22.7,66.937,64.431,1.101,1.06,1.058,14.626,0.017,0.241,0.45,
8/11/2020,SJBA,1,18,1,LOI alysis ,Y,1.9,66.8622,111.6436,0,0,111.6436,SC2,15.8077,27.3885,27.1983,27.0992,,11.581,11.391,11.292,0.016,0.009,1.642,0.87,44.781,44.781,1.163,1.163,0.735,0.39,0.019,0.01,0.446949434,
1/29/2021,SJB24,3,9,7,LOI analysis,N,2,66.6768,116.0928,7.9298,0,108.158,SC32,17.668,31.6074,31.3785,31.2857,,13.939,13.711,13.618,0.016,0.007,1.642,0.677,49.416,41.481,1.219,1.023,0.681,0.281,0.017,0.007,0.45,
3/9/2020,SMAR12,2,5,6,LOI alysis ,Y,2,,51.5905,0,0,51.5905,SC14,14.6021,33.9537,33.6331,33.4494,,19.352,19.031,18.847,0.017,0.01,1.657,0.965,51.591,51.591,1.273,1.273,0.855,0.498,0.021,0.012,0.452684222,
1/29/2021,STCHB,3,22,1,LOI analysis ,Y,3.4,66.6746,164.8786,0.9841,0,163.8266,SC1,16.3771,30.6548,30.4176,29.7972,,14.278,14.041,13.42,0.017,0.044,1.661,4.419,98.204,97.152,1.425,1.41,1.614,4.293,0.023,0.062,0.45,
2/12/2021,SMAR14,2,16,7,LOI analysis,N,2,65.8814,114.0974,0,0,114.0974,SC22,15.7579,35.6539,35.3216,35.2254,,19.896,19.564,19.468,0.017,0.005,1.67,0.492,48.216,48.216,1.189,1.189,0.805,0.237,0.02,0.006,0.46,
4/7/2020,SMARA,1,12,1,LOI alysis ,Y,2.7,66.8697,126.2434,0,0,126.2434,SC2,15.6467,30.3332,30.0872,29.9451,,14.687,14.441,14.298,0.017,0.01,1.675,0.984,59.374,59.374,1.085,1.085,0.995,0.584,0.018,0.011,0.460003064,
3/8/2021,STCH05,1,18,2,LOI analysis,Y,2,65.7182,105.7125,0,0,105.7125,SC6,13.9046,31.7197,31.4207,31.0743,,17.815,17.516,17.17,0.017,0.019,1.678,1.894,39.994,39.994,0.987,0.987,0.671,0.758,0.017,0.019,0.46,0.461
2/5/2021,STCHA,2,6,1,LOI analysis ,Y,2,65.8255,113.8699,0.8811,0,112.988,SC18,15.9241,30.2575,29.9714,28.4216,,14.333,14.047,12.498,0.02,0.11,1.996,11.033,48.044,47.163,1.185,1.163,0.941,5.203,0.023,0.128,0.59,
2/5/2021,STCHA,2,5,2,LOI analysis ,Y,2,66.6878,110.7179,0.4223,0,110.2778,SC52,14.9646,29.8614,29.5663,27.8852,,14.897,14.602,12.921,0.02,0.115,1.981,11.513,44.03,43.59,1.086,1.075,0.864,5.019,0.021,0.124,0.58,
11/9/2020,SMARC,3,8,7,LOI analysis ,N,2,65.8574,117.2795,0.9204,0,116.357,SC32,17.6873,31.7419,31.5044,31.0581,,14.055,13.817,13.371,0.017,0.032,1.69,3.23,51.422,50.5,1.269,1.246,0.853,1.631,0.021,0.04,0.465935281,
8/24/2020,SJB06,1,8,10,LOI alysis ,N,2,66.8608,129.5974,0.7386,0,128.8477,SC26,16.5027,32.2828,32.0111,31.8857,,15.78,15.508,15.383,0.017,0.008,1.722,0.809,62.737,61.987,1.548,1.529,1.067,0.501,0.026,0.012,0.478715534,
12/4/2020,STCHB,1,4,2,LOI analysis ,Y,2,66.7018,113.2223,0.7652,0,112.4879,SC8,14.2385,30.1793,29.9,29.3151,,15.941,15.662,15.077,0.018,0.037,1.752,3.735,46.521,45.786,1.148,1.13,0.802,1.71,0.02,0.042,0.49,
1/20/2021,STCHC,2,9,1,LOI analysis ,Y,3.2,66.6523,144.9473,4.2477,0,140.6924,SC34,16.2276,32.8367,32.5431,28.9122,,16.609,16.316,12.685,0.018,0.223,1.768,22.254,78.295,74.04,1.207,1.142,1.309,16.477,0.02,0.254,0.5,
3/3/2021,SMAR14,1,7,7,LOI analysis,N,2,65.8085,112.1976,0,0,112.1976,SC21,17.4844,32.9135,32.6402,32.5589,,15.429,15.156,15.075,0.018,0.005,1.771,0.536,46.389,46.389,1.144,1.144,0.822,0.249,0.02,0.006,0.5,0.499
2/5/2021,STCHA,2,4,3,LOI analysis ,Y,2,66.6075,116.4241,0.9505,0,115.4582,SC3,16.4298,31.4946,31.2403,29.7789,,15.065,14.811,13.349,0.017,0.099,1.688,9.867,49.817,48.851,1.229,1.205,0.825,4.82,0.02,0.119,0.47,
1/20/2021,SMAR25,2,16,1,LOI analysis,Y,3.8,65.7845,152.2753,1.2643,0,151.0152,SC26,16.3809,32.3551,32.0715,31.7225,,15.974,15.691,15.342,0.018,0.022,1.775,2.224,86.491,85.231,1.123,1.107,1.513,1.896,0.02,0.025,0.5,
11/9/2020,SMARC,3,13,2,LOI analysis ,Y,2,66.7287,120.7393,1.3745,0,119.3628,SC42,16.2299,32.0207,31.7395,31.3721,,15.791,15.51,15.142,0.018,0.024,1.781,2.369,54.011,52.634,1.332,1.298,0.937,1.247,0.023,0.031,0.502313499,
9/16/2020,SJB10,3,1,20,LOI alysis ,N,2,66.7452,107.3534,0.9594,0,106.3906,SC26,16.296,30.1708,29.9227,29.556,,13.875,13.627,13.26,0.018,0.027,1.788,2.691,40.608,39.645,1.002,0.978,0.709,1.067,0.017,0.026,0.505253553,
2/5/2021,SMAR04,3,7,15,LOI analysis,N,2,65.8143,116.9377,0,0,116.9377,SC27,16.1339,32.1674,31.8783,31.716,,16.034,15.744,15.582,0.018,0.01,1.803,1.031,51.123,51.123,1.261,1.261,0.922,0.527,0.023,0.013,0.51,
10/16/2020,SJB06,2,9,10,LOI analysis ,N,2,66.7177,122.2128,0.858,0,121.3627,SC14,14.9016,32.9988,32.6719,32.5698,,18.097,17.77,17.668,0.018,0.006,1.806,0.575,55.495,54.645,1.369,1.348,0.987,0.314,0.024,0.008,0.512542714,
3/8/2021,STCH05,1,17,3,LOI analysis,Y,2,65.7444,96.0206,0.0726,0,95.9451,SC1,16.3383,31.6154,31.3363,31.0564,,15.277,14.998,14.718,0.018,0.019,1.827,1.866,30.276,30.201,0.747,0.745,0.552,0.564,0.014,0.014,0.52,0.521
3/8/2021,STCH05,1,10,10,LOI analysis,N,2,66.6358,114.2323,1.25,0,112.9576,SC38,16.6171,32.7703,32.4733,32.1488,,16.153,15.856,15.532,0.018,0.02,1.839,2.047,47.597,46.322,1.174,1.143,0.852,0.948,0.021,0.023,0.53,0.525
2/10/2021,SMAR03,2,5,15,LOI analysis,N,2,66.7417,123.4411,0,0,123.4411,SC1,16.3722,31.902,31.6162,31.4975,,15.53,15.244,15.125,0.018,0.008,1.84,0.779,56.699,56.699,1.399,1.399,1.043,0.441,0.026,0.011,0.53,
3/9/2020,SMAR12,2,1,10,LOI alysis ,N,2,,49.098,0,0,49.098,SC11,15.8036,32.8948,32.5787,32.4442,Coffee grinder blades eroded during processing,17.091,16.775,16.641,0.018,0.008,1.849,0.802,49.098,49.098,1.211,1.211,0.908,0.394,0.022,0.01,0.529795918,
4/23/2020,SMAR14,3,3,10,LOI alysis ,N,2,66.8546,116.7517,0,0,116.7517,SC13,16.7662,32.2901,32.0016,31.9108,,15.524,15.235,15.145,0.019,0.006,1.858,0.596,49.897,49.897,1.231,1.231,0.927,0.297,0.023,0.007,0.533369901,
9/28/2020,SMARC,1,5,7,LOI analysis ,N,2,66.7817,126.1832,0.3877,0,125.8072,SC22,15.8486,34.2579,33.9154,33.3242,,18.409,18.067,17.476,0.019,0.033,1.86,3.272,59.402,59.026,1.465,1.456,1.098,1.931,0.027,0.048,0.534189078,
9/30/2020,SJB10,1,5,15,LOI analysis ,N,2,66.73,114.907,8.3732,0,106.5358,SC18,15.9183,32.2475,31.9403,31.1665,,16.329,16.022,15.248,0.019,0.048,1.881,4.83,48.177,39.806,1.188,0.982,0.749,1.922,0.018,0.047,0.542516963,
4/23/2020,SMAR14,3,6,7,LOI alysis ,N,2,67.86,114.9373,0,0,114.9373,SC25,12.6679,23.455,23.252,23.1838,,10.787,10.584,10.516,0.019,0.006,1.882,0.644,47.077,47.077,1.161,1.161,0.886,0.303,0.022,0.007,0.542750971,
9/30/2020,STCH04,2,19,1,LOI analysis ,Y,2.4,66.7178,138.9858,0,0,138.9858,SC6,13.7818,31.2719,31.1446,30.4765,,17.49,17.363,16.695,0.007,0.038,0.728,3.848,72.268,72.268,1.486,1.486,0.526,2.781,0.011,0.057,0.081136128,
11/9/2020,SMARC,3,12,3,LOI analysis ,Y,2,65.8555,113.5833,0.9848,0,112.5946,SC30,16.6051,35.1581,34.8062,34.2863,,18.553,18.201,17.681,0.019,0.029,1.897,2.856,47.728,46.739,1.177,1.153,0.887,1.335,0.022,0.033,0.548691317,
2/1/2021,SMAR01,9,4,10,LOI analysis,N,2,65.8159,106.504,0,0,106.504,SC2,15.9023,31.4299,31.1328,26.4996,Preweight for LOI 950 is 26.8896. The cruicible spilled going into the oven. No need to redo anything. Just remember to correct the calcuations for this end weight.,15.528,15.231,10.597,0.019,0.035,1.913,3.55,40.688,40.688,1.004,1.004,0.779,1.444,0.019,0.036,0.56,
10/7/2020,SMAR24,3,11,10,LOI analysis ,N,2,65.991,113.1684,0,0,113.1684,SC13,16.815,35.5158,35.1559,34.7251,,18.701,18.341,17.91,0.019,0.023,1.925,2.349,47.177,47.177,1.164,1.164,0.908,1.108,0.022,0.027,0.559806639,
10/7/2020,SMAR24,3,14,7,LOI analysis ,N,2,66.7216,112.6565,0.1355,0,112.5488,SC8,14.2341,34.5556,34.1638,33.7502,,20.322,19.93,19.516,0.019,0.021,1.928,2.075,45.935,45.827,1.133,1.131,0.884,0.951,0.022,0.023,0.561202913,
11/13/2020,STCH01,3,10,6,LOI analysis ,Y,2,65.8479,121.5936,0.3447,0,121.2291,SC14,14.6926,33.0272,32.6728,32.3678,,18.335,17.98,17.675,0.019,0.017,1.933,1.696,55.746,55.381,1.375,1.366,1.07,0.939,0.026,0.023,0.563182944,
11/9/2020,SMARC,3,9,6,LOI analysis ,Y,2,66.7305,120.7973,0.6102,0,120.1815,SC36,15.2139,32.2736,31.9424,31.3042,,17.06,16.729,16.09,0.019,0.038,1.941,3.815,54.067,53.451,1.334,1.319,1.038,2.039,0.026,0.05,0.566566997,
3/8/2021,STCH05,1,5,15,LOI analysis,N,2,65.7398,110.6097,0,0,110.6097,SC18,15.9368,33.3134,32.9745,32.6717,,17.377,17.038,16.735,0.02,0.018,1.95,1.777,44.87,44.87,1.107,1.107,0.875,0.797,0.022,0.02,0.57,0.57
2/5/2021,STCHA,2,2,5,LOI analysis ,Y,2,65.8161,119.3857,2.5951,0,116.7515,SC21,17.5378,32.6596,32.4051,30.4067,,15.122,14.867,12.869,0.017,0.134,1.683,13.442,53.57,50.935,1.322,1.257,0.857,6.847,0.021,0.169,0.46,
12/4/2020,STCHB,1,3,3,LOI analysis ,Y,2,65.8316,105.4359,0.7463,0,104.7026,SC38,16.6325,31.8344,31.5331,30.9569,,15.202,14.901,14.324,0.02,0.039,1.982,3.867,39.604,38.871,0.977,0.959,0.77,1.503,0.019,0.037,0.58,
11/11/2020,STCH21,3,1,13,LOI anlysis,N,2,66.7453,109.9885,0,0,109.9885,SC34,16.1985,34.1965,33.8389,33.4157,,17.998,17.64,17.217,0.02,0.024,1.987,2.399,43.243,43.243,1.067,1.067,0.859,1.037,0.021,0.026,0.584754973,
2/5/2021,STCHA,2,1,6,LOI analysis ,Y,2,66.689,106.6377,2.5435,0,104.0749,SC42,16.2508,31.17,30.9406,29.521,,14.919,14.69,13.27,0.015,0.097,1.538,9.664,39.949,37.386,0.985,0.922,0.575,3.613,0.014,0.089,0.41,
12/4/2020,STCH06,1,15,7,LOI analysis,N,2,66.6403,109.0497,2.7379,0,106.4072,SC25,12.8308,29.1746,28.8454,27.6753,,16.344,16.015,14.845,0.02,0.073,2.014,7.306,42.409,39.767,1.046,0.981,0.801,2.906,0.02,0.072,0.6,
10/19/2020,STCHC,1,10,2,LOI analysis ,Y,2,65.9661,109.5181,1.6148,0,107.9217,SC38,16.5214,31.4699,31.1678,27.6811,,14.949,14.646,11.16,0.02,0.238,2.021,23.806,43.552,41.956,1.074,1.035,0.848,9.988,0.021,0.246,0.598375422,
12/2/2020,STCH21,2,1,15,LOI analysis ,N,2,66.6774,116.2241,0,0,116.2241,SC15,14.4764,32.9325,32.5581,32.3774,,18.456,18.082,17.901,0.02,0.01,2.029,0.999,49.547,49.547,1.222,1.222,1.005,0.495,0.025,0.012,0.6,
9/16/2020,SJB02,1,1,21,LOI alysis ,N,2,66.7425,114.1908,0.0833,0,114.1087,SC11,15.8319,29.5867,29.3072,29.1964,,13.755,13.475,13.365,0.02,0.008,2.032,0.822,47.448,47.366,1.171,1.168,0.962,0.389,0.024,0.01,0.602807165,
11/30/2020,STCH21,1,3,15,LOI analysis ,N,2,66.6494,114.4458,0,0,114.4458,SC43,14.4775,35.1021,34.6827,34.3016,,20.625,20.205,19.824,0.02,0.019,2.033,1.886,47.796,47.796,1.179,1.179,0.972,0.902,0.024,0.022,0.6,
5/13/2020,SMARA,3,8,7,LOI alysis ,N,2,66.8021,109.1574,0,0,109.1574,SC17,14.4931,23.4688,23.2858,23.2077,,8.976,8.793,8.715,0.02,0.009,2.039,0.888,42.355,42.355,1.045,1.045,0.864,0.376,0.021,0.009,0.605535279,
